q q_max q_time hits q_time/hits k 
1 31 0.071367 1 0.071367 639937
2 31 0.139170 2 0.069585 1300417
3 31 0.204504 3 0.068168 1943617
4 31 0.354218 5 0.070844 3270977
5 31 0.432919 6 0.072153 3874881
6 31 0.592833 8 0.074104 5223425
7 31 0.673704 9 0.074856 5836481
8 31 0.843066 11 0.076642 7175873
9 31 1.028592 13 0.079122 8558849
10 31 1.119290 14 0.079949 9160961
11 31 1.288412 16 0.080526 10366849
12 31 1.490441 18 0.082802 11863041
13 31 1.577338 19 0.083018 12374145
14 31 1.780376 21 0.084780 13816513
15 31 2.004784 23 0.087165 15377601
16 31 2.190717 25 0.087629 16658945
17 31 2.287872 26 0.087995 17117057
18 31 2.541526 28 0.090769 18742529
19 31 2.737862 30 0.091262 20018753
20 31 2.950028 32 0.092188 21385217
21 31 3.693234 34 0.108625 26756289
22 31 3.629444 36 0.100818 25881409
23 31 3.733562 38 0.098252 26342145
24 31 3.771417 40 0.094285 26361921
25 31 4.127285 42 0.098269 28106305
26 31 4.594578 44 0.104422 30607425
27 31 4.450944 46 0.096760 30303169
28 31 5.041433 48 0.105030 33354881
29 31 5.382204 50 0.107644 35457985
30 31 5.308624 52 0.102089 34478721
31 31 5.900450 53 0.111329 38426497
75.9425
