q q_max q_time hits q_time/hits k 
1 31 0.071931 1 0.071931 639937
2 31 0.144694 2 0.072347 1289345
3 31 0.206751 3 0.068917 1924033
4 31 0.357049 5 0.071410 3301057
5 31 0.434783 6 0.072464 3895489
6 31 0.589068 8 0.073633 5195457
7 31 0.680086 9 0.075565 5908801
8 31 0.873463 11 0.079406 7464961
9 31 1.024740 13 0.078826 8528257
10 31 1.123045 14 0.080217 9193409
11 31 1.289013 16 0.080563 10388993
12 31 1.492494 18 0.082916 11875585
13 31 1.600472 19 0.084235 12583681
14 31 1.770478 21 0.084308 13723393
15 31 2.079585 23 0.090417 15974593
16 31 2.165877 25 0.086635 16379713
17 31 2.300292 26 0.088473 17212481
18 31 2.497082 28 0.089181 18428033
19 31 2.721447 30 0.090715 19840065
20 31 3.088220 32 0.096507 22311041
21 31 3.544390 34 0.104247 25535873
22 31 3.418459 36 0.094957 24238465
23 31 3.571713 38 0.093992 25033921
24 31 3.911906 40 0.097798 27354945
25 31 4.128290 42 0.098293 28600129
26 31 4.272937 44 0.097112 29305473
27 31 4.716819 46 0.102540 31086465
28 31 5.051764 48 0.105245 33491329
29 31 4.966591 50 0.099332 33131073
30 31 5.513790 52 0.106034 36332097
31 31 5.617110 53 0.105983 36426881
75.2246
