q q_max q_time hits q_time/hits k 
1 31 0.070663 1 0.070663 639937
2 31 0.130192 2 0.065096 1285121
3 31 0.206267 3 0.068756 1942017
4 31 0.354584 5 0.070917 3266113
5 31 0.436396 6 0.072733 3891137
6 31 0.589778 8 0.073722 5193281
7 31 0.673536 9 0.074837 5824065
8 31 0.863673 11 0.078516 7359681
9 31 1.020390 13 0.078492 8484225
10 31 1.118704 14 0.079907 9112577
11 31 1.306771 16 0.081673 10508225
12 31 1.487440 18 0.082636 11824129
13 31 1.593096 19 0.083847 12539777
14 31 1.789865 21 0.085232 13872065
15 31 1.967343 23 0.085537 15096321
16 31 2.156418 25 0.086257 16504065
17 31 2.274954 26 0.087498 17150401
18 31 2.492250 28 0.089009 18555201
19 31 2.833585 30 0.094453 20953345
20 31 2.875086 32 0.089846 20996033
21 31 3.105780 34 0.091346 22654145
22 31 3.344925 36 0.092915 24082305
23 31 4.127284 38 0.108613 30143041
24 31 3.661951 40 0.091549 26387521
25 31 3.935661 42 0.093706 27898689
26 31 4.088238 44 0.092914 28933057
27 31 4.497082 46 0.097763 31560833
28 31 4.646353 48 0.096799 31815489
29 31 4.854963 50 0.097099 33735489
30 31 5.136196 52 0.098773 34937665
31 31 5.384984 53 0.101603 36892865
73.0246
