q q_max q_time hits q_time/hits k 
1 31 0.070533 1 0.070533 639937
2 31 0.134569 2 0.067284 1304513
3 31 0.204612 3 0.068204 1926401
4 31 0.352695 5 0.070539 3243905
5 31 0.436556 6 0.072759 3906817
6 31 0.595743 8 0.074468 5264129
7 31 0.679355 9 0.075484 5862593
8 31 0.858929 11 0.078084 7322945
9 31 1.019613 13 0.078432 8472705
10 31 1.117555 14 0.079825 9167809
11 31 1.291500 16 0.080719 10426369
12 31 1.506635 18 0.083702 12019009
13 31 1.593031 19 0.083844 12564225
14 31 1.859764 21 0.088560 14558721
15 31 1.963268 23 0.085359 15162433
16 31 2.602211 25 0.104088 20343873
17 31 2.346361 26 0.090245 17658113
18 31 2.509696 28 0.089632 18726209
19 31 2.673829 30 0.089128 19731329
20 31 2.881783 32 0.090056 21174401
21 31 3.599429 34 0.105866 26693697
22 31 3.700472 36 0.102791 27073537
23 31 3.739178 38 0.098399 27008065
24 31 3.871475 40 0.096787 28319361
25 31 3.945801 42 0.093948 27934273
26 31 4.179084 44 0.094979 29395137
27 31 4.554025 46 0.099001 31308161
28 31 4.990609 48 0.103971 34259073
29 31 5.187423 50 0.103748 35283585
30 31 5.535073 52 0.106444 37743361
31 31 5.161220 53 0.097382 35362625
75.1622
