q q_max q_time hits q_time/hits k 
1 31 0.070079 1 0.070079 639937
2 31 0.133474 2 0.066737 1284481
3 31 0.205627 3 0.068542 1944833
4 31 0.358622 5 0.071724 3294913
5 31 0.441379 6 0.073563 3898625
6 31 0.596554 8 0.074569 5216833
7 31 0.678858 9 0.075429 5833217
8 31 0.858576 11 0.078052 7252929
9 31 1.038617 13 0.079894 8549761
10 31 1.111351 14 0.079382 9106817
11 31 1.315831 16 0.082239 10618689
12 31 1.604125 18 0.089118 12870657
13 31 1.574731 19 0.082881 12390273
14 31 1.768964 21 0.084236 13774273
15 31 1.973132 23 0.085788 15183233
16 31 2.171182 25 0.086847 16589441
17 31 2.359577 26 0.090753 17704193
18 31 2.486780 28 0.088814 18516353
19 31 2.705434 30 0.090181 19915649
20 31 3.189875 32 0.099684 23637441
21 31 6.484606 34 0.190724 22326145
22 31 3.306610 36 0.091850 23985537
23 31 3.744900 38 0.098550 26959361
24 31 3.676288 40 0.091907 26658049
25 31 4.138883 42 0.098545 28784833
26 31 4.540505 44 0.103193 29098817
27 31 4.295338 46 0.093377 30248705
28 31 4.848542 48 0.101011 32846529
29 31 4.839497 50 0.096790 33353793
30 31 4.953079 52 0.095252 34357633
31 31 5.134666 53 0.096880 35057793
76.6059
