q q_max q_time hits q_time/hits k 
1 31 0.069640 1 0.069640 639937
2 31 0.134361 2 0.067180 1281281
3 31 0.204154 3 0.068051 1937921
4 31 0.355936 5 0.071187 3286465
5 31 0.441667 6 0.073611 3924993
6 31 0.606111 8 0.075764 5280705
7 31 0.681482 9 0.075720 5841537
8 31 0.846312 11 0.076937 7145089
9 31 1.029973 13 0.079229 8551041
10 31 1.110976 14 0.079355 9061313
11 31 1.389468 16 0.086842 11211393
12 31 1.572074 18 0.087337 12508161
13 31 1.588658 19 0.083614 12455169
14 31 1.802128 21 0.085816 13924481
15 31 2.036990 23 0.088565 15546625
16 31 2.522625 25 0.100905 19259841
17 31 2.396199 26 0.092161 17774081
18 31 2.519901 28 0.089996 18451201
19 31 2.773472 30 0.092449 20073089
20 31 2.923714 32 0.091366 20937345
21 31 3.247505 34 0.095515 23071425
22 31 3.369007 36 0.093584 23624001
23 31 3.591005 38 0.094500 24982721
24 31 3.840236 40 0.096006 26525185
25 31 4.291142 42 0.102170 28102081
26 31 4.282972 44 0.097340 28731521
27 31 4.527064 46 0.098414 30709633
28 31 4.911660 48 0.102326 32544385
29 31 5.549237 50 0.110985 36129345
30 31 5.280097 52 0.101540 35028865
31 31 6.293862 53 0.118752 40874817
76.1899
