q q_max q_time hits q_time/hits k 
1 31 0.070499 1 0.070499 639937
2 31 0.132502 2 0.066251 1292353
3 31 0.202955 3 0.067652 1932801
4 31 0.353984 5 0.070797 3258305
5 31 0.434683 6 0.072447 3877441
6 31 0.602979 8 0.075372 5337473
7 31 0.678741 9 0.075416 5887937
8 31 0.837996 11 0.076181 7134529
9 31 1.018817 13 0.078371 8473857
10 31 1.115012 14 0.079644 9097793
11 31 1.307637 16 0.081727 10542465
12 31 1.594277 18 0.088571 12734209
13 31 1.580619 19 0.083190 12410177
14 31 1.776543 21 0.084597 13778049
15 31 1.995539 23 0.086763 15322369
16 31 2.170916 25 0.086837 16446913
17 31 2.304379 26 0.088630 17225665
18 31 2.525382 28 0.090192 18691393
19 31 2.720414 30 0.090680 19995585
20 31 3.050406 32 0.095325 22025729
21 31 3.163809 34 0.093053 22628673
22 31 3.336657 36 0.092685 23737921
23 31 3.672023 38 0.096632 25941121
24 31 3.886153 40 0.097154 27181697
25 31 4.008078 42 0.095430 27709185
26 31 4.274817 44 0.097155 29392513
27 31 4.562577 46 0.099186 30695297
28 31 5.274569 48 0.109887 35129153
29 31 4.965317 50 0.099306 33119361
30 31 6.003688 52 0.115456 39234113
31 31 5.568979 53 0.105075 36453185
75.1912
