q q_max q_time hits q_time/hits k 
1 31 0.070053 1 0.070053 639937
2 31 0.130934 2 0.065467 1292417
3 31 0.206376 3 0.068792 1962305
4 31 0.351571 5 0.070314 3233217
5 31 0.439893 6 0.073315 3920577
6 31 0.593672 8 0.074209 5219905
7 31 0.680940 9 0.075660 5882177
8 31 0.853681 11 0.077607 7287489
9 31 1.026043 13 0.078926 8523201
10 31 1.122124 14 0.080152 9165761
11 31 1.312777 16 0.082049 10568129
12 31 1.519884 18 0.084438 12109633
13 31 1.618162 19 0.085166 12765889
14 31 1.820056 21 0.086669 14248257
15 31 1.939303 23 0.084318 14994561
16 31 2.229061 25 0.089162 17136257
17 31 2.265890 26 0.087150 17063745
18 31 2.500575 28 0.089306 18693633
19 31 2.686251 30 0.089542 19949761
20 31 2.869041 32 0.089658 21068673
21 31 3.363930 34 0.098939 24775809
22 31 3.553821 36 0.098717 25956993
23 31 3.580747 38 0.094230 25765569
24 31 3.791302 40 0.094783 27769025
25 31 3.958597 42 0.094252 28146049
26 31 4.123730 44 0.093721 29207233
27 31 4.748883 46 0.103237 32707905
28 31 4.549306 48 0.094777 32035265
29 31 4.741183 50 0.094824 33092609
30 31 4.887510 52 0.093991 34237057
31 31 5.628045 53 0.106190 38615425
73.1635
