q q_max q_time hits q_time/hits k 
1 31 0.070472 1 0.070472 639937
2 31 0.135862 2 0.067931 1281217
3 31 0.205037 3 0.068346 1929985
4 31 0.353647 5 0.070729 3252737
5 31 0.444171 6 0.074028 3937537
6 31 0.595120 8 0.074390 5215937
7 31 0.677669 9 0.075297 5851329
8 31 0.851885 11 0.077444 7192577
9 31 1.041684 13 0.080130 8682753
10 31 1.121147 14 0.080082 9187137
11 31 1.321247 16 0.082578 10598657
12 31 1.482135 18 0.082341 11785857
13 31 1.578273 19 0.083067 12428289
14 31 1.781530 21 0.084835 13899713
15 31 2.097128 23 0.091179 16259137
16 31 2.526819 25 0.101073 19714817
17 31 2.261008 26 0.086962 17035649
18 31 2.570426 28 0.091801 19200897
19 31 2.673222 30 0.089107 19739393
20 31 3.424623 32 0.107019 25506305
21 31 3.376918 34 0.099321 24868801
22 31 3.407010 36 0.094639 24508737
23 31 3.507808 38 0.092311 25347841
24 31 3.647931 40 0.091198 26533953
25 31 3.917802 42 0.093281 27856321
26 31 4.168944 44 0.094749 29404097
27 31 4.418076 46 0.096045 30169921
28 31 4.948763 48 0.103099 33696513
29 31 5.223659 50 0.104473 35730561
30 31 5.302874 52 0.101978 35817729
31 31 5.132798 53 0.096845 35493377
74.2659
