q q_max q_time hits q_time/hits k 
1 31 0.070935 1 0.070935 639937
2 31 0.138036 2 0.069018 1288257
3 31 0.204311 3 0.068104 1935617
4 31 0.358605 5 0.071721 3305473
5 31 0.435772 6 0.072629 3872705
6 31 0.592248 8 0.074031 5187393
7 31 0.683634 9 0.075959 5906945
8 31 0.853701 11 0.077609 7266177
9 31 1.036082 13 0.079699 8592001
10 31 1.123982 14 0.080284 9195777
11 31 1.363796 16 0.085237 11029313
12 31 1.679284 18 0.093294 13452097
13 31 1.594064 19 0.083898 12493569
14 31 1.799936 21 0.085711 13935617
15 31 1.995476 23 0.086760 15280065
16 31 2.190025 25 0.087601 16574849
17 31 2.299015 26 0.088424 17216897
18 31 2.598997 28 0.092821 19176001
19 31 2.818187 30 0.093940 20602497
20 31 3.467198 32 0.108350 25273345
21 31 3.194868 34 0.093967 22811585
22 31 3.493954 36 0.097054 24695937
23 31 3.569680 38 0.093939 24977921
24 31 3.807365 40 0.095184 26481665
25 31 4.010080 42 0.095478 27732097
26 31 4.742821 44 0.107791 31439297
27 31 4.765814 46 0.103605 32012161
28 31 4.718345 48 0.098299 31642817
29 31 4.981872 50 0.099637 33094081
30 31 5.246008 52 0.100885 34555905
31 31 5.408297 53 0.102043 35495425
75.2427
