q q_max q_time hits q_time/hits k 
1 31 0.086112 1 0.086112 639937
2 31 0.239166 2 0.119583 1282177
3 31 0.403493 3 0.134498 1940161
4 31 0.583516 5 0.116703 3264385
5 31 0.496304 6 0.082717 3856321
6 31 0.596086 8 0.074511 5192385
7 31 0.676913 9 0.075213 5825921
8 31 0.853224 11 0.077566 7273793
9 31 1.034164 13 0.079551 8610049
10 31 1.145410 14 0.081815 9409409
11 31 1.321101 16 0.082569 10657345
12 31 1.534313 18 0.085240 12199553
13 31 1.618700 19 0.085195 12711681
14 31 1.789087 21 0.085195 13896065
15 31 1.979754 23 0.086076 15214465
16 31 2.266334 25 0.090653 17209601
17 31 2.290521 26 0.088097 17011393
18 31 2.692570 28 0.096163 19921665
19 31 2.785164 30 0.092839 20383745
20 31 3.174652 32 0.099208 23046977
21 31 3.130986 34 0.092088 22413313
22 31 3.990830 36 0.110856 28601921
23 31 3.576821 38 0.094127 25160065
24 31 3.838228 40 0.095956 26867329
25 31 4.215383 42 0.100366 28488449
26 31 4.208883 44 0.095656 28866753
27 31 4.573214 46 0.099418 30200513
28 31 4.850470 48 0.101051 31922369
29 31 5.551845 50 0.111037 36436609
30 31 5.921668 52 0.113878 38660801
31 31 5.351899 53 0.100979 35579265
76.7771
