q q_max q_time hits q_time/hits k 
1 31 0.071088 1 0.071088 639937
2 31 0.132202 2 0.066101 1289921
3 31 0.202995 3 0.067665 1929409
4 31 0.357333 5 0.071467 3289601
5 31 0.432608 6 0.072101 3867649
6 31 0.599409 8 0.074926 5258369
7 31 0.682821 9 0.075869 5863937
8 31 0.854785 11 0.077708 7291457
9 31 1.033210 13 0.079478 8553345
10 31 1.124214 14 0.080301 9221249
11 31 1.311437 16 0.081965 10590081
12 31 1.492996 18 0.082944 11950401
13 31 1.587827 19 0.083570 12444417
14 31 1.806274 21 0.086013 13996097
15 31 1.940022 23 0.084349 15005505
16 31 2.162184 25 0.086487 16577281
17 31 2.318864 26 0.089187 17458433
18 31 2.575449 28 0.091980 19193409
19 31 2.845715 30 0.094857 21231489
20 31 2.967429 32 0.092732 21728257
21 31 3.735360 34 0.109864 27782081
22 31 3.565847 36 0.099051 26017921
23 31 3.503426 38 0.092195 25267137
24 31 3.705720 40 0.092643 26676289
25 31 4.357875 42 0.103759 30483073
26 31 4.411847 44 0.100269 30195009
27 31 4.615565 46 0.100338 31646593
28 31 4.704310 48 0.098006 32617537
29 31 5.302893 50 0.106058 36217473
30 31 5.399937 52 0.103845 37093889
31 31 5.657610 53 0.106747 38819841
75.4595
