q q_max q_time hits q_time/hits k 
1 31 0.070514 1 0.070514 639937
2 31 0.138855 2 0.069428 1285761
3 31 0.203601 3 0.067867 1929025
4 31 0.353674 5 0.070735 3253185
5 31 0.439126 6 0.073188 3905217
6 31 0.595204 8 0.074400 5260225
7 31 0.692466 9 0.076941 6015233
8 31 0.856661 11 0.077878 7250305
9 31 1.042649 13 0.080204 8641281
10 31 1.125711 14 0.080408 9202881
11 31 1.333555 16 0.083347 10750081
12 31 1.514492 18 0.084138 12014593
13 31 1.585939 19 0.083470 12439105
14 31 1.806567 21 0.086027 13976961
15 31 1.978711 23 0.086031 15134977
16 31 2.206924 25 0.088277 16745473
17 31 2.279733 26 0.087682 16979329
18 31 2.486000 28 0.088786 18254785
19 31 2.744512 30 0.091484 19981953
20 31 2.991233 32 0.093476 21490241
21 31 3.120214 34 0.091771 22166401
22 31 3.500000 36 0.097222 24801793
23 31 3.582013 38 0.094264 25018433
24 31 3.941824 40 0.098546 27409537
25 31 4.973323 42 0.118412 33683969
26 31 4.427851 44 0.100633 29217025
27 31 5.014100 46 0.109002 33078145
28 31 5.125196 48 0.106775 33631233
29 31 4.986406 50 0.099728 33330561
30 31 5.220251 52 0.100389 34448193
31 31 5.481139 53 0.103418 35528769
75.8187
