q q_max q_time hits q_time/hits k 
1 31 0.071426 1 0.071426 639937
2 31 0.131084 2 0.065542 1288001
3 31 0.204245 3 0.068082 1938305
4 31 0.364151 5 0.072830 3283777
5 31 0.439337 6 0.073223 3918209
6 31 0.585452 8 0.073181 5168385
7 31 0.685351 9 0.076150 5934977
8 31 0.844346 11 0.076759 7124033
9 31 1.029712 13 0.079209 8550785
10 31 1.134862 14 0.081062 9259393
11 31 1.316347 16 0.082272 10602625
12 31 1.504683 18 0.083594 11966913
13 31 1.585657 19 0.083456 12438849
14 31 1.797166 21 0.085579 13856513
15 31 1.984414 23 0.086279 15211329
16 31 2.177789 25 0.087112 16512833
17 31 2.275111 26 0.087504 17010945
18 31 2.487906 28 0.088854 18412353
19 31 2.692496 30 0.089750 19711041
20 31 2.923122 32 0.091348 21118401
21 31 3.194544 34 0.093957 22825153
22 31 3.408963 36 0.094693 24125505
23 31 3.669985 38 0.096579 25734017
24 31 4.271047 40 0.106776 29713345
25 31 4.031525 42 0.095989 27729729
26 31 4.283211 44 0.097346 28858433
27 31 4.929713 46 0.107168 32570177
28 31 5.070003 48 0.105625 33066625
29 31 5.207278 50 0.104146 33779393
30 31 5.436293 52 0.104544 35165121
31 31 5.268685 53 0.099409 35109057
75.0061
