q q_max q_time hits q_time/hits k 
1 31 0.074962 1 0.074962 639937
2 31 0.150229 2 0.075115 1299265
3 31 0.203130 3 0.067710 1929665
4 31 0.351941 5 0.070388 3240449
5 31 0.435956 6 0.072659 3889153
6 31 0.591105 8 0.073888 5234113
7 31 0.673873 9 0.074875 5830465
8 31 0.858646 11 0.078059 7294529
9 31 1.026998 13 0.079000 8545985
10 31 1.122939 14 0.080210 9186369
11 31 1.303803 16 0.081488 10513217
12 31 1.487748 18 0.082653 11788801
13 31 1.582640 19 0.083297 12411713
14 31 1.809593 21 0.086171 14008513
15 31 1.979580 23 0.086069 15197889
16 31 2.293980 25 0.091759 16607041
17 31 2.292212 26 0.088162 17114113
18 31 2.519884 28 0.089996 18617473
19 31 3.175383 30 0.105846 23380929
20 31 2.914933 32 0.091092 20995713
21 31 3.457953 34 0.101704 24809153
22 31 3.376252 36 0.093785 23802625
23 31 3.541052 38 0.093186 24855489
24 31 3.844910 40 0.096123 26764161
25 31 4.136747 42 0.098494 27717377
26 31 4.520757 44 0.102744 30034433
27 31 4.564294 46 0.099224 30653825
28 31 4.872037 48 0.101501 32455489
29 31 5.153590 50 0.103072 33491649
30 31 5.250640 52 0.100974 34072513
31 31 5.277017 53 0.099566 35089345
74.8451
