q q_max q_time hits q_time/hits k 
1 31 0.070726 1 0.070726 639937
2 31 0.136827 2 0.068414 1286145
3 31 0.203771 3 0.067924 1933121
4 31 0.352410 5 0.070482 3236097
5 31 0.437833 6 0.072972 3914433
6 31 0.590539 8 0.073817 5217281
7 31 0.676815 9 0.075202 5873601
8 31 0.846779 11 0.076980 7153537
9 31 1.066152 13 0.082012 8907777
10 31 1.117832 14 0.079845 9155585
11 31 1.325565 16 0.082848 10677377
12 31 1.555625 18 0.086424 12404865
13 31 1.646318 19 0.086648 12954433
14 31 1.778248 21 0.084678 13786241
15 31 1.999227 23 0.086923 15328385
16 31 2.164360 25 0.086574 16450625
17 31 2.288596 26 0.088023 17070913
18 31 2.743411 28 0.097979 20279361
19 31 2.707933 30 0.090264 19765889
20 31 3.060993 32 0.095656 22116545
21 31 3.175615 34 0.093400 22750401
22 31 3.706353 36 0.102954 26423873
23 31 3.622731 38 0.095335 25380865
24 31 4.078406 40 0.101960 28566529
25 31 4.449614 42 0.105943 30329281
26 31 4.427334 44 0.100621 29588097
27 31 4.536885 46 0.098628 30335425
28 31 4.900710 48 0.102098 32436161
29 31 5.700852 50 0.114017 37680129
30 31 6.476169 52 0.124542 42340289
31 31 5.287918 53 0.099772 35143489
77.1329
