q q_max q_time hits q_time/hits k 
1 31 0.065773 1 0.065773 639937
2 31 0.134140 2 0.067070 1285121
3 31 0.203020 3 0.067673 1933249
4 31 0.351164 5 0.070233 3224769
5 31 0.441524 6 0.073587 3977793
6 31 0.588518 8 0.073565 5205505
7 31 0.682217 9 0.075802 5917633
8 31 0.853563 11 0.077597 7262209
9 31 1.069705 13 0.082285 8622337
10 31 1.117498 14 0.079821 9162817
11 31 1.301238 16 0.081327 10513025
12 31 1.476718 18 0.082040 11759425
13 31 1.577387 19 0.083020 12388289
14 31 1.818173 21 0.086580 14153409
15 31 1.950379 23 0.084799 15028225
16 31 2.206074 25 0.088243 16924225
17 31 2.263090 26 0.087042 17027713
18 31 2.541899 28 0.090782 18861633
19 31 2.897561 30 0.096585 21630593
20 31 2.940759 32 0.091899 21515073
21 31 3.181464 34 0.093572 23190977
22 31 3.301253 36 0.091701 23907009
23 31 3.639223 38 0.095769 26189057
24 31 3.967522 40 0.099188 28916929
25 31 3.961194 42 0.094314 28235585
26 31 4.335544 44 0.098535 29631937
27 31 10.035725 46 0.218168 30981441
28 31 4.515952 48 0.094082 31659713
29 31 5.049756 50 0.100995 34546177
30 31 6.647581 52 0.127838 34931713
31 31 5.077487 53 0.095802 35006977
80.1933
