q q_max q_time hits q_time/hits k 
1 31 0.070024 1 0.070024 639937
2 31 0.133633 2 0.066817 1284161
3 31 0.205669 3 0.068556 1933249
4 31 0.353398 5 0.070680 3238849
5 31 0.438892 6 0.073149 3910337
6 31 0.597441 8 0.074680 5289281
7 31 0.680201 9 0.075578 5866369
8 31 0.849491 11 0.077226 7219265
9 31 1.121559 13 0.086274 9412737
10 31 1.134264 14 0.081019 9275521
11 31 1.290453 16 0.080653 10393217
12 31 1.501601 18 0.083422 11942337
13 31 1.583077 19 0.083320 12424705
14 31 1.780596 21 0.084790 13764289
15 31 2.015310 23 0.087622 15446657
16 31 2.217130 25 0.088685 16830529
17 31 2.286330 26 0.087936 17098561
18 31 2.538375 28 0.090656 18771969
19 31 2.712450 30 0.090415 19817409
20 31 2.955310 32 0.092353 21427585
21 31 3.174652 34 0.093372 22681025
22 31 4.078221 36 0.113284 29259713
23 31 3.628659 38 0.095491 25584065
24 31 4.325246 40 0.108131 30437505
25 31 4.594822 42 0.109401 32098049
26 31 4.309452 44 0.097942 29399233
27 31 4.644608 46 0.100970 30703489
28 31 4.674119 48 0.097377 31678849
29 31 5.181254 50 0.103625 33780545
30 31 5.456833 52 0.104939 35605697
31 31 5.226912 53 0.098621 34887041
75.7602
