q q_max q_time hits q_time/hits k 
1 31 0.068606 1 0.068606 639937
2 31 0.130533 2 0.065266 1284609
3 31 0.203741 3 0.067914 1935617
4 31 0.355031 5 0.071006 3264193
5 31 0.438063 6 0.073010 3908033
6 31 0.594912 8 0.074364 5247041
7 31 0.681701 9 0.075745 5885569
8 31 0.849734 11 0.077249 7167105
9 31 1.034971 13 0.079613 8609409
10 31 1.131341 14 0.080810 9277377
11 31 1.420225 16 0.088764 10668673
12 31 1.569106 18 0.087173 12480833
13 31 1.572160 19 0.082745 12379905
14 31 1.787376 21 0.085113 13922433
15 31 1.983426 23 0.086236 15357249
16 31 2.151983 25 0.086079 16497089
17 31 2.340329 26 0.090013 17497729
18 31 2.470822 28 0.088244 18399745
19 31 2.660817 30 0.088694 19603521
20 31 3.248862 32 0.101527 23965505
21 31 3.281636 34 0.096519 23960065
22 31 3.325165 36 0.092366 24162369
23 31 3.492525 38 0.091909 25257153
24 31 3.722321 40 0.093058 26811265
25 31 3.905363 42 0.092985 27732417
26 31 4.107645 44 0.093356 28863745
27 31 4.671763 46 0.101560 31843073
28 31 4.730667 48 0.098556 32810049
29 31 5.199649 50 0.103993 35674689
30 31 5.158556 52 0.099203 35211201
31 31 5.281685 53 0.099654 36009217
73.571
