q q_max q_time hits q_time/hits k 
1 31 0.069373 1 0.069373 639937
2 31 0.137406 2 0.068703 1291329
3 31 0.203361 3 0.067787 1928193
4 31 0.351014 5 0.070203 3232065
5 31 0.443545 6 0.073924 3985729
6 31 0.638786 8 0.079848 5685249
7 31 0.684042 9 0.076005 5903809
8 31 0.847735 11 0.077067 7182081
9 31 1.027150 13 0.079012 8554177
10 31 1.134958 14 0.081068 9304193
11 31 1.313440 16 0.082090 10598273
12 31 1.514706 18 0.084150 12065601
13 31 1.584006 19 0.083369 12473409
14 31 1.790507 21 0.085262 13936577
15 31 2.002400 23 0.087061 15476481
16 31 2.345616 25 0.093825 18062145
17 31 2.335298 26 0.089819 17498241
18 31 2.459014 28 0.087822 18282113
19 31 2.869177 30 0.095639 21313729
20 31 3.052068 32 0.095377 22339393
21 31 3.109013 34 0.091442 22445377
22 31 3.293143 36 0.091476 23737025
23 31 3.530925 38 0.092919 25105153
24 31 3.625193 40 0.090630 26341889
25 31 3.992925 42 0.095070 28331585
26 31 4.211473 44 0.095715 29405761
27 31 4.476959 46 0.097325 30648193
28 31 4.603466 48 0.095906 31608385
29 31 4.948357 50 0.098967 33753345
30 31 5.548048 52 0.106693 36551873
31 31 5.023683 53 0.094786 35272321
73.167
