q q_max q_time hits q_time/hits k 
1 31 0.071955 1 0.071955 639937
2 31 0.133123 2 0.066561 1284929
3 31 0.202614 3 0.067538 1926337
4 31 0.357595 5 0.071519 3274241
5 31 0.439471 6 0.073245 3902273
6 31 0.599759 8 0.074970 5235201
7 31 0.681111 9 0.075679 5862785
8 31 0.867609 11 0.078874 7419521
9 31 1.043935 13 0.080303 8702977
10 31 1.146308 14 0.081879 9402113
11 31 1.304902 16 0.081556 10510017
12 31 1.509099 18 0.083839 11969985
13 31 1.647145 19 0.086692 12952769
14 31 1.822404 21 0.086781 14149377
15 31 2.006804 23 0.087252 15395905
16 31 2.350095 25 0.094004 17895681
17 31 2.292121 26 0.088159 16988545
18 31 2.580167 28 0.092149 19005057
19 31 2.742401 30 0.091413 20015873
20 31 2.913829 32 0.091057 21103169
21 31 3.170029 34 0.093236 22686913
22 31 3.370098 36 0.093614 23857665
23 31 3.601726 38 0.094782 25231745
24 31 4.229876 40 0.105747 29630401
25 31 4.302842 42 0.102449 29157441
26 31 4.425117 44 0.100571 29171393
27 31 4.734837 46 0.102931 31306049
28 31 5.035441 48 0.104905 33342401
29 31 5.432303 50 0.108646 35654849
30 31 5.430045 52 0.104424 34996353
31 31 5.282416 53 0.099668 35198785
75.7274
