q q_max q_time hits q_time/hits k 
1 31 0.074553 1 0.074553 639937
2 31 0.141938 2 0.070969 1283137
3 31 0.214931 3 0.071644 1945473
4 31 0.360603 5 0.072121 3332673
5 31 0.438290 6 0.073048 3918017
6 31 0.599312 8 0.074914 5318145
7 31 0.677555 9 0.075284 5825473
8 31 0.848227 11 0.077112 7205953
9 31 1.049178 13 0.080706 8696641
10 31 1.126897 14 0.080493 9224769
11 31 1.369868 16 0.085617 11073345
12 31 1.522887 18 0.084605 12123713
13 31 1.588578 19 0.083609 12483905
14 31 1.839350 21 0.087588 14279297
15 31 1.968307 23 0.085579 15096321
16 31 2.155589 25 0.086224 16361025
17 31 2.293909 26 0.088227 17124417
18 31 2.466019 28 0.088072 18217025
19 31 3.054777 30 0.101826 22486465
20 31 2.925125 32 0.091410 21152577
21 31 3.563526 34 0.104810 25758593
22 31 3.390003 36 0.094167 24083649
23 31 3.596722 38 0.094651 25369089
24 31 3.810360 40 0.095259 26637953
25 31 4.096745 42 0.097542 28420033
26 31 4.361494 44 0.099125 29548161
27 31 4.763029 46 0.103544 31905665
28 31 4.734411 48 0.098634 31587393
29 31 5.105598 50 0.102112 33720001
30 31 5.757756 52 0.110726 37900289
31 31 5.345475 53 0.100858 35226753
75.2413
