q q_max q_time hits q_time/hits k 
1 31 0.072098 1 0.072098 639937
2 31 0.131381 2 0.065690 1285313
3 31 0.204158 3 0.068053 1937537
4 31 0.357365 5 0.071473 3237313
5 31 0.439494 6 0.073249 3896321
6 31 0.588975 8 0.073622 5184065
7 31 0.683516 9 0.075946 5898113
8 31 0.854407 11 0.077673 7245889
9 31 1.062386 13 0.081722 8856001
10 31 1.125212 14 0.080372 9186177
11 31 1.337478 16 0.083592 10813697
12 31 1.683777 18 0.093543 13591361
13 31 1.591073 19 0.083741 12400641
14 31 1.834742 21 0.087369 14356545
15 31 2.115351 23 0.091972 16486337
16 31 2.256040 25 0.090242 17357057
17 31 2.274833 26 0.087494 17008833
18 31 2.535082 28 0.090539 18838465
19 31 2.695540 30 0.089851 19895809
20 31 2.955832 32 0.092370 21575105
21 31 3.078900 34 0.090556 22468737
22 31 3.510053 36 0.097501 25711937
23 31 4.738227 38 0.124690 34904257
24 31 3.752244 40 0.093806 27420609
25 31 4.001505 42 0.095274 28470081
26 31 4.136273 44 0.094006 29193281
27 31 4.399402 46 0.095639 30680897
28 31 4.662362 48 0.097133 31559297
29 31 4.899135 50 0.097983 33763777
30 31 5.037270 52 0.096871 34408577
31 31 5.231287 53 0.098704 36172225
74.2456
