q q_max q_time hits q_time/hits k 
1 31 0.069699 1 0.069699 639937
2 31 0.137010 2 0.068505 1287489
3 31 0.206188 3 0.068729 1944065
4 31 0.357321 5 0.071464 3258881
5 31 0.435222 6 0.072537 3883649
6 31 0.591283 8 0.073910 5192001
7 31 0.680572 9 0.075619 5838593
8 31 0.851302 11 0.077391 7175553
9 31 1.033924 13 0.079533 8541441
10 31 1.127143 14 0.080510 9223297
11 31 1.306189 16 0.081637 10522241
12 31 1.489716 18 0.082762 11799233
13 31 1.676540 19 0.088239 13140929
14 31 1.848857 21 0.088041 14295937
15 31 1.965839 23 0.085471 14975617
16 31 2.894027 25 0.115761 22334017
17 31 2.286139 26 0.087928 16946113
18 31 2.524999 28 0.090179 18581505
19 31 2.960315 30 0.098677 21624577
20 31 2.993668 32 0.093552 21539649
21 31 3.197462 34 0.094043 22788609
22 31 3.637843 36 0.101051 25767553
23 31 3.608740 38 0.094967 25198721
24 31 3.821429 40 0.095536 26596097
25 31 4.096797 42 0.097543 27579329
26 31 4.427437 44 0.100624 29634561
27 31 4.741553 46 0.103077 31066945
28 31 4.899504 48 0.102073 32118529
29 31 5.249900 50 0.104998 34448193
30 31 5.308791 52 0.102092 34586881
31 31 5.815394 53 0.109724 37782273
76.2411
