f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.005230 10000 1974 2000.000000
1+1E-0.187942 1+1E-8 0.005324 10000 1978 2000.000000
1+1E-0.546643 1+1E-8 0.005540 10000 1983 2000.000000
1+1E-0.875664 1+1E-8 0.005643 10000 1968 2000.000000
1+1E-1.190478 1+1E-8 0.005660 10000 1961 2000.000000
1+1E-1.498346 1+1E-8 0.005681 10000 1959 2000.000000
1+1E-1.802783 1+1E-8 0.005643 10000 1874 2000.000000
1+1E-2.105512 1+1E-8 0.005582 10000 1903 2000.000000
1+1E-2.407391 1+1E-8 0.005587 10000 1824 2000.000000
1+1E-2.708846 1+1E-8 0.011198 20000 3734 4000.000000
1+1E-3.010088 1+1E-8 0.011150 20000 3739 4000.000000
1+1E-3.311224 1+1E-8 0.016608 30000 5467 6000.000000
1+1E-3.612307 1+1E-8 0.016646 30000 5522 6000.000000
1+1E-3.913363 1+1E-8 0.011184 20000 3667 4000.000000
1+1E-4.214407 1+1E-8 0.022133 40000 7408 8000.000000
1+1E-4.515443 1+1E-8 0.038798 70000 12834 14000.000000
1+1E-4.816477 1+1E-8 0.022228 40000 7425 8000.000000
1+1E-5.117508 1+1E-8 0.011222 20000 3616 4000.000000
1+1E-5.418539 1+1E-8 0.016688 30000 5561 6000.000000
1+1E-5.719570 1+1E-8 0.011053 20000 3641 4000.000000
1+1E-6.020600 1+1E-8 0.016677 30000 5581 6000.000000
1+1E-6.321630 1+1E-8 0.011085 20000 3657 4000.000000
1+1E-6.622660 1+1E-8 0.027651 50000 9113 10000.000000
1+1E-6.923690 1+1E-8 0.011095 20000 3658 4000.000000
1+1E-7.224720 1+1E-8 0.016868 30000 5420 6000.000000
1+1E-7.525750 1+1E-8 0.016827 30000 5480 6000.000000
1+1E-7.826780 1+1E-8 0.022653 40000 7360 8000.000000
0.36183
