f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.005205 10000 1961 2000.000000
1+1E-0.187942 1+1E-8 0.005309 10000 1967 2000.000000
1+1E-0.546643 1+1E-8 0.005529 10000 1977 2000.000000
1+1E-0.875664 1+1E-8 0.005645 10000 1962 2000.000000
1+1E-1.190478 1+1E-8 0.005720 10000 1975 2000.000000
1+1E-1.498346 1+1E-8 0.005685 10000 1957 2000.000000
1+1E-1.802783 1+1E-8 0.005694 10000 1910 2000.000000
1+1E-2.105512 1+1E-8 0.005672 10000 1885 2000.000000
1+1E-2.407391 1+1E-8 0.005645 10000 1893 2000.000000
1+1E-2.708846 1+1E-8 0.005629 10000 1862 2000.000000
1+1E-3.010088 1+1E-8 0.011239 20000 3717 4000.000000
1+1E-3.311224 1+1E-8 0.011214 20000 3652 4000.000000
1+1E-3.612307 1+1E-8 0.011218 20000 3762 4000.000000
1+1E-3.913363 1+1E-8 0.011233 20000 3673 4000.000000
1+1E-4.214407 1+1E-8 0.011186 20000 3686 4000.000000
1+1E-4.515443 1+1E-8 0.033635 60000 10804 12000.000000
1+1E-4.816477 1+1E-8 0.073006 130000 23590 26000.000000
1+1E-5.117508 1+1E-8 0.005623 10000 1805 2000.000000
1+1E-5.418539 1+1E-8 0.011232 20000 3623 4000.000000
1+1E-5.719570 1+1E-8 0.022617 40000 7298 8000.000000
1+1E-6.020600 1+1E-8 0.016774 30000 5403 6000.000000
1+1E-6.321630 1+1E-8 0.061540 110000 19812 22000.000000
1+1E-6.622660 1+1E-8 0.011201 20000 3657 4000.000000
1+1E-6.923690 1+1E-8 0.050349 90000 16389 18000.000000
1+1E-7.224720 1+1E-8 0.044880 80000 14537 16000.000000
1+1E-7.525750 1+1E-8 0.061500 110000 19997 22000.000000
1+1E-7.826780 1+1E-8 0.022317 40000 7382 8000.000000
0.526683
