f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.005172 10000 1945 2000.000000
1+1E-0.187942 1+1E-8 0.005311 10000 1984 2000.000000
1+1E-0.546643 1+1E-8 0.005540 10000 1944 2000.000000
1+1E-0.875664 1+1E-8 0.005653 10000 1970 2000.000000
1+1E-1.190478 1+1E-8 0.005701 10000 1956 2000.000000
1+1E-1.498346 1+1E-8 0.005667 10000 1920 2000.000000
1+1E-1.802783 1+1E-8 0.005722 10000 1932 2000.000000
1+1E-2.105512 1+1E-8 0.005674 10000 1921 2000.000000
1+1E-2.407391 1+1E-8 0.011220 20000 3890 4000.000000
1+1E-2.708846 1+1E-8 0.011215 20000 3637 4000.000000
1+1E-3.010088 1+1E-8 0.011304 20000 3731 4000.000000
1+1E-3.311224 1+1E-8 0.016886 30000 5714 6000.000000
1+1E-3.612307 1+1E-8 0.017020 30000 5415 6000.000000
1+1E-3.913363 1+1E-8 0.005770 10000 1804 2000.000000
1+1E-4.214407 1+1E-8 0.011291 20000 3601 4000.000000
1+1E-4.515443 1+1E-8 0.016885 30000 5460 6000.000000
1+1E-4.816477 1+1E-8 0.017015 30000 5506 6000.000000
1+1E-5.117508 1+1E-8 0.016740 30000 5420 6000.000000
1+1E-5.418539 1+1E-8 0.022591 40000 7263 8000.000000
1+1E-5.719570 1+1E-8 0.028280 50000 9275 10000.000000
1+1E-6.020600 1+1E-8 0.107539 190000 34245 38000.000000
1+1E-6.321630 1+1E-8 0.022462 40000 7229 8000.000000
1+1E-6.622660 1+1E-8 0.022459 40000 7225 8000.000000
1+1E-6.923690 1+1E-8 0.011406 20000 3649 4000.000000
1+1E-7.224720 1+1E-8 0.028418 50000 9087 10000.000000
1+1E-7.525750 1+1E-8 0.017001 30000 5708 6000.000000
1+1E-7.826780 1+1E-8 0.017309 30000 5434 6000.000000
0.457417
