f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.005195 10000 1957 2000.000000
1+1E-0.187942 1+1E-8 0.005332 10000 1985 2000.000000
1+1E-0.546643 1+1E-8 0.005529 10000 1979 2000.000000
1+1E-0.875664 1+1E-8 0.005618 10000 1976 2000.000000
1+1E-1.190478 1+1E-8 0.005650 10000 1966 2000.000000
1+1E-1.498346 1+1E-8 0.005688 10000 1938 2000.000000
1+1E-1.802783 1+1E-8 0.005599 10000 1898 2000.000000
1+1E-2.105512 1+1E-8 0.005597 10000 1940 2000.000000
1+1E-2.407391 1+1E-8 0.005540 10000 1881 2000.000000
1+1E-2.708846 1+1E-8 0.011086 20000 3635 4000.000000
1+1E-3.010088 1+1E-8 0.005559 10000 1803 2000.000000
1+1E-3.311224 1+1E-8 0.011109 20000 3715 4000.000000
1+1E-3.612307 1+1E-8 0.022190 40000 7231 8000.000000
1+1E-3.913363 1+1E-8 0.027706 50000 9305 10000.000000
1+1E-4.214407 1+1E-8 0.016575 30000 5642 6000.000000
1+1E-4.515443 1+1E-8 0.016616 30000 5455 6000.000000
1+1E-4.816477 1+1E-8 0.016594 30000 5464 6000.000000
1+1E-5.117508 1+1E-8 0.033163 60000 11191 12000.000000
1+1E-5.418539 1+1E-8 0.022207 40000 7267 8000.000000
1+1E-5.719570 1+1E-8 0.011085 20000 3713 4000.000000
1+1E-6.020600 1+1E-8 0.033217 60000 11136 12000.000000
1+1E-6.321630 1+1E-8 0.016633 30000 5422 6000.000000
1+1E-6.622660 1+1E-8 0.011091 20000 3642 4000.000000
1+1E-6.923690 1+1E-8 0.011102 20000 3678 4000.000000
1+1E-7.224720 1+1E-8 0.016611 30000 5523 6000.000000
1+1E-7.525750 1+1E-8 0.016622 30000 5539 6000.000000
1+1E-7.826780 1+1E-8 0.022148 40000 7288 8000.000000
0.371221
