L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:03:46 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005176s
Sat May 29 14:03:46 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005381s
Sat May 29 14:03:46 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005674s
Sat May 29 14:03:46 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005655s
Sat May 29 14:03:46 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 10000 | flat time: 0.005748s
Sat May 29 14:03:46 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 10000 | flat time: 0.005865s
Sat May 29 14:03:46 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 10000 | flat time: 0.005677s
Sat May 29 14:03:46 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 10000 | flat time: 0.005747s
Sat May 29 14:03:46 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 10000 | flat time: 0.005651s
Sat May 29 14:03:46 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 10000 | flat time: 0.005584s
Sat May 29 14:03:46 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 20000 | flat time: 0.011074s
Sat May 29 14:03:46 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 20000 | flat time: 0.011074s
Sat May 29 14:03:46 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 80000 | flat time: 0.044510s
Sat May 29 14:03:46 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 30000 | flat time: 0.016802s
Sat May 29 14:03:46 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 10000 | flat time: 0.005526s
Sat May 29 14:03:46 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 30000 | flat time: 0.016783s
Sat May 29 14:03:46 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 50000 | flat time: 0.027814s
Sat May 29 14:03:46 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 70000 | flat time: 0.038960s
Sat May 29 14:03:46 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 30000 | flat time: 0.016660s
Sat May 29 14:03:46 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 30000 | flat time: 0.016900s
Sat May 29 14:03:46 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 60000 | flat time: 0.033601s
Sat May 29 14:03:46 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 30000 | flat time: 0.016799s
Sat May 29 14:03:46 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 40000 | flat time: 0.022373s
Sat May 29 14:03:46 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 50000 | flat time: 0.027859s
Sat May 29 14:03:46 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 40000 | flat time: 0.022315s
Sat May 29 14:03:46 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 30000 | flat time: 0.016707s
Sat May 29 14:03:46 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 30000 | flat time: 0.016710s
