L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:03:54 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005181s
Sat May 29 14:03:54 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005316s
Sat May 29 14:03:54 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005533s
Sat May 29 14:03:54 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005674s
Sat May 29 14:03:54 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 10000 | flat time: 0.005634s
Sat May 29 14:03:54 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 10000 | flat time: 0.005657s
Sat May 29 14:03:54 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 10000 | flat time: 0.005625s
Sat May 29 14:03:54 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 10000 | flat time: 0.005616s
Sat May 29 14:03:54 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 10000 | flat time: 0.005589s
Sat May 29 14:03:54 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 20000 | flat time: 0.011268s
Sat May 29 14:03:54 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 20000 | flat time: 0.011217s
Sat May 29 14:03:54 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 20000 | flat time: 0.011185s
Sat May 29 14:03:54 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 40000 | flat time: 0.022360s
Sat May 29 14:03:54 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 20000 | flat time: 0.011271s
Sat May 29 14:03:54 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 30000 | flat time: 0.016742s
Sat May 29 14:03:54 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 70000 | flat time: 0.039155s
Sat May 29 14:03:55 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 30000 | flat time: 0.016657s
Sat May 29 14:03:55 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 20000 | flat time: 0.011100s
Sat May 29 14:03:55 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 20000 | flat time: 0.011160s
Sat May 29 14:03:55 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 30000 | flat time: 0.016618s
Sat May 29 14:03:55 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 20000 | flat time: 0.011197s
Sat May 29 14:03:55 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 80000 | flat time: 0.044606s
Sat May 29 14:03:55 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 20000 | flat time: 0.011046s
Sat May 29 14:03:55 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 70000 | flat time: 0.039313s
Sat May 29 14:03:55 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 50000 | flat time: 0.028195s
Sat May 29 14:03:55 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 30000 | flat time: 0.017091s
Sat May 29 14:03:55 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 20000 | flat time: 0.011404s
