L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:04:18 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005183s
Sat May 29 14:04:18 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005306s
Sat May 29 14:04:18 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005502s
Sat May 29 14:04:18 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005653s
Sat May 29 14:04:18 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 10000 | flat time: 0.005651s
Sat May 29 14:04:18 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 10000 | flat time: 0.005616s
Sat May 29 14:04:18 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 10000 | flat time: 0.005601s
Sat May 29 14:04:18 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 10000 | flat time: 0.005594s
Sat May 29 14:04:18 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 20000 | flat time: 0.011147s
Sat May 29 14:04:18 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 20000 | flat time: 0.011189s
Sat May 29 14:04:18 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 20000 | flat time: 0.011098s
Sat May 29 14:04:18 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 10000 | flat time: 0.005550s
Sat May 29 14:04:18 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 30000 | flat time: 0.016653s
Sat May 29 14:04:18 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 40000 | flat time: 0.022201s
Sat May 29 14:04:18 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 20000 | flat time: 0.011053s
Sat May 29 14:04:18 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 20000 | flat time: 0.011105s
Sat May 29 14:04:18 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 40000 | flat time: 0.022046s
Sat May 29 14:04:18 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 30000 | flat time: 0.016590s
Sat May 29 14:04:18 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 30000 | flat time: 0.016684s
Sat May 29 14:04:18 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 30000 | flat time: 0.016725s
Sat May 29 14:04:18 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 40000 | flat time: 0.022172s
Sat May 29 14:04:18 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 30000 | flat time: 0.016753s
Sat May 29 14:04:18 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 40000 | flat time: 0.022175s
Sat May 29 14:04:18 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 30000 | flat time: 0.016693s
Sat May 29 14:04:18 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 80000 | flat time: 0.044352s
Sat May 29 14:04:18 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 50000 | flat time: 0.027605s
Sat May 29 14:04:18 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 40000 | flat time: 0.022085s
