f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-10 0.291345 80000 2895 3118.148599
1+1E-0.187942 1+1E-10 0.144991 40000 1405 1559.074300
1+1E-0.546643 1+1E-10 0.145433 40000 1507 1559.074300
1+1E-0.875664 1+1E-10 0.072402 20000 732 779.537150
1+1E-1.190478 1+1E-10 0.179666 50000 1756 1948.842875
1+1E-1.498346 1+1E-10 0.179454 50000 1809 1948.842875
1+1E-1.802783 1+1E-10 0.107306 30000 1065 1169.305725
1+1E-2.105512 1+1E-10 0.322656 90000 3282 3507.917174
1+1E-2.407391 1+1E-10 0.286583 80000 2815 3118.148599
1+1E-2.708846 1+1E-10 0.645045 180000 6364 7015.834348
1+1E-3.010088 1+1E-10 0.932395 260000 9173 10133.982948
1+1E-3.311224 1+1E-10 1.255428 350000 12322 13641.900122
1+1E-3.612307 1+1E-10 1.648136 460000 16153 17929.354446
1+1E-3.913363 1+1E-10 1.900508 530000 18776 20657.734470
1+1E-4.214407 1+1E-10 2.581634 720000 25443 28063.337393
1+1E-4.515443 1+1E-10 3.228379 900000 31743 35079.171742
1+1E-4.816477 1+1E-10 3.230752 900000 31666 35079.171742
1+1E-5.117508 1+1E-10 2.406674 670000 23517 26114.494519
1+1E-5.418539 1+1E-10 3.446470 960000 33685 37417.783191
1+1E-5.719570 1+1E-10 6.069732 1690000 59749 65870.889160
1+1E-6.020600 1+1E-10 5.171556 1440000 50720 56126.674787
1+1E-6.321630 1+1E-10 2.333411 650000 22891 25334.957369
1+1E-6.622660 1+1E-10 4.813618 1340000 47145 52228.989038
1+1E-6.923690 1+1E-10 6.142137 1710000 60037 66650.426309
1+1E-7.224720 1+1E-10 2.008541 560000 19694 21827.040195
1+1E-7.525750 1+1E-10 5.378885 1500000 52637 58465.286236
1+1E-7.826780 1+1E-10 3.404361 950000 33472 37028.014616
1+1E-8.127810 1+1E-10 2.331091 650000 22812 25334.957369
1+1E-8.428840 1+1E-10 12.554001 3500000 122832 136419.001218
1+1E-8.729870 1+1E-10 5.091985 1420000 49840 55347.137637
1+1E-9.030900 1+1E-10 3.802078 1060000 37445 41315.468940
1+1E-9.331930 1+1E-10 8.142219 2270000 80384 88477.466504
1+1E-9.632960 1+1E-10 7.857725 2190000 77111 85359.317905
1+1E-9.933990 1+1E-10 3.498872 970000 34163 37807.551766
101.606
