f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-10 0.222320 60000 2114 2338.611449
1+1E-0.187942 1+1E-10 0.143700 40000 1498 1559.074300
1+1E-0.546643 1+1E-10 0.107920 30000 1110 1169.305725
1+1E-0.875664 1+1E-10 0.179338 50000 1892 1948.842875
1+1E-1.190478 1+1E-10 0.142327 40000 1442 1559.074300
1+1E-1.498346 1+1E-10 0.141920 40000 1450 1559.074300
1+1E-1.802783 1+1E-10 0.177409 50000 1762 1948.842875
1+1E-2.105512 1+1E-10 0.283923 80000 2898 3118.148599
1+1E-2.407391 1+1E-10 0.319180 90000 3238 3507.917174
1+1E-2.708846 1+1E-10 0.532356 150000 5432 5846.528624
1+1E-3.010088 1+1E-10 0.603574 170000 5995 6626.065773
1+1E-3.311224 1+1E-10 1.203532 330000 11720 12862.362972
1+1E-3.612307 1+1E-10 2.272294 640000 22771 24945.188794
1+1E-3.913363 1+1E-10 1.955170 550000 19296 21437.271620
1+1E-4.214407 1+1E-10 2.636617 740000 25978 28842.874543
1+1E-4.515443 1+1E-10 3.508627 980000 34421 38197.320341
1+1E-4.816477 1+1E-10 3.460155 970000 34401 37807.551766
1+1E-5.117508 1+1E-10 4.372705 1220000 42878 47551.766139
1+1E-5.418539 1+1E-10 5.025348 1410000 49490 54957.369062
1+1E-5.719570 1+1E-10 3.730485 1050000 36847 40925.700365
1+1E-6.020600 1+1E-10 4.770915 1320000 46310 51449.451888
1+1E-6.321630 1+1E-10 5.291224 1490000 52346 58075.517661
1+1E-6.622660 1+1E-10 6.621101 1850000 64957 72107.186358
1+1E-6.923690 1+1E-10 8.059357 2270000 79931 88477.466504
1+1E-7.224720 1+1E-10 2.626641 740000 26154 28842.874543
1+1E-7.525750 1+1E-10 5.898239 1660000 58370 64701.583435
1+1E-7.826780 1+1E-10 7.133367 1990000 69814 77563.946407
1+1E-8.127810 1+1E-10 1.791514 500000 17592 19488.428745
1+1E-8.428840 1+1E-10 3.803711 1060000 37292 41315.468940
1+1E-8.729870 1+1E-10 5.092509 1420000 49893 55347.137637
1+1E-9.030900 1+1E-10 6.094859 1700000 59924 66260.657734
1+1E-9.331930 1+1E-10 35.452570 9180000 322365 357807.551766
1+1E-9.632960 1+1E-10 1.899072 530000 18774 20657.734470
1+1E-9.933990 1+1E-10 106.620124 28980000 1016764 1129549.330085
232.174
