f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.022100 40000 45 50.000000
1+1E-0.187942 1+1E-6 0.017375 30000 34 37.500000
1+1E-0.546643 1+1E-6 0.029656 50000 57 62.500000
1+1E-0.875664 1+1E-6 0.047320 80000 90 100.000000
1+1E-1.190478 1+1E-6 0.059266 100000 113 125.000000
1+1E-1.498346 1+1E-6 0.079960 130000 148 162.500000
1+1E-1.802783 1+1E-6 0.111716 190000 214 237.500000
1+1E-2.105512 1+1E-6 0.105587 180000 204 225.000000
1+1E-2.407391 1+1E-6 0.164353 280000 317 350.000000
1+1E-2.708846 1+1E-6 0.134684 230000 259 287.500000
1+1E-3.010088 1+1E-6 0.117505 200000 225 250.000000
1+1E-3.311224 1+1E-6 0.253399 430000 485 537.500000
1+1E-3.612307 1+1E-6 0.253322 430000 487 537.500000
1+1E-3.913363 1+1E-6 0.412965 700000 791 875.000000
1+1E-4.214407 1+1E-6 0.122698 210000 237 262.500000
1+1E-4.515443 1+1E-6 0.314665 530000 597 662.500000
1+1E-4.816477 1+1E-6 0.170675 290000 331 362.500000
1+1E-5.117508 1+1E-6 0.282933 480000 541 600.000000
1+1E-5.418539 1+1E-6 0.260252 440000 495 550.000000
1+1E-5.719570 1+1E-6 0.272336 460000 522 575.000000
3.23319
