f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.027263 50000 57 62.500000
1+1E-0.187942 1+1E-6 0.017166 30000 34 37.500000
1+1E-0.546643 1+1E-6 0.029880 50000 57 62.500000
1+1E-0.875664 1+1E-6 0.050973 80000 91 100.000000
1+1E-1.190478 1+1E-6 0.063820 110000 124 137.500000
1+1E-1.498346 1+1E-6 0.075507 130000 149 162.500000
1+1E-1.802783 1+1E-6 0.069848 120000 135 150.000000
1+1E-2.105512 1+1E-6 0.202839 340000 386 425.000000
1+1E-2.407391 1+1E-6 0.207959 350000 395 437.500000
1+1E-2.708846 1+1E-6 0.158908 270000 309 337.500000
1+1E-3.010088 1+1E-6 0.270881 460000 518 575.000000
1+1E-3.311224 1+1E-6 0.218119 370000 420 462.500000
1+1E-3.612307 1+1E-6 0.243307 410000 463 512.500000
1+1E-3.913363 1+1E-6 0.263309 440000 496 550.000000
1+1E-4.214407 1+1E-6 0.245685 410000 465 512.500000
1+1E-4.515443 1+1E-6 0.345182 590000 664 737.500000
1+1E-4.816477 1+1E-6 0.325788 550000 621 687.500000
1+1E-5.117508 1+1E-6 0.224629 380000 428 475.000000
1+1E-5.418539 1+1E-6 0.246596 410000 462 512.500000
1+1E-5.719570 1+1E-6 0.199031 340000 383 425.000000
3.48711
