f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.027281 50000 57 62.500000
1+1E-0.187942 1+1E-6 0.022837 40000 46 50.000000
1+1E-0.546643 1+1E-6 0.028987 50000 57 62.500000
1+1E-0.875664 1+1E-6 0.046984 80000 92 100.000000
1+1E-1.190478 1+1E-6 0.058621 100000 113 125.000000
1+1E-1.498346 1+1E-6 0.105574 180000 207 225.000000
1+1E-1.802783 1+1E-6 0.130166 220000 248 275.000000
1+1E-2.105512 1+1E-6 0.159289 270000 304 337.500000
1+1E-2.407391 1+1E-6 0.106292 180000 203 225.000000
1+1E-2.708846 1+1E-6 0.182551 310000 352 387.500000
1+1E-3.010088 1+1E-6 0.204058 350000 394 437.500000
1+1E-3.311224 1+1E-6 0.222637 380000 429 475.000000
1+1E-3.612307 1+1E-6 0.228650 390000 440 487.500000
1+1E-3.913363 1+1E-6 0.364825 620000 699 775.000000
1+1E-4.214407 1+1E-6 0.431096 740000 836 925.000000
1+1E-4.515443 1+1E-6 0.229087 390000 443 487.500000
1+1E-4.816477 1+1E-6 0.304518 520000 586 650.000000
1+1E-5.117508 1+1E-6 0.308476 530000 598 662.500000
1+1E-5.418539 1+1E-6 0.327529 560000 630 700.000000
1+1E-5.719570 1+1E-6 0.222328 380000 431 475.000000
3.71206
