f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.021936 40000 45 50.000000
1+1E-0.187942 1+1E-6 0.022708 40000 45 50.000000
1+1E-0.546643 1+1E-6 0.023304 40000 45 50.000000
1+1E-0.875664 1+1E-6 0.034867 60000 68 75.000000
1+1E-1.190478 1+1E-6 0.040865 70000 79 87.500000
1+1E-1.498346 1+1E-6 0.070001 120000 138 150.000000
1+1E-1.802783 1+1E-6 0.106588 180000 203 225.000000
1+1E-2.105512 1+1E-6 0.146033 250000 286 312.500000
1+1E-2.407391 1+1E-6 0.198104 340000 383 425.000000
1+1E-2.708846 1+1E-6 0.174467 300000 342 375.000000
1+1E-3.010088 1+1E-6 0.180564 310000 354 387.500000
1+1E-3.311224 1+1E-6 0.457458 780000 880 975.000000
1+1E-3.612307 1+1E-6 0.580612 990000 1115 1237.500000
1+1E-3.913363 1+1E-6 0.303560 520000 585 650.000000
1+1E-4.214407 1+1E-6 0.274322 470000 529 587.500000
1+1E-4.515443 1+1E-6 0.388018 660000 744 825.000000
1+1E-4.816477 1+1E-6 0.157911 270000 305 337.500000
1+1E-5.117508 1+1E-6 0.288197 490000 553 612.500000
1+1E-5.418539 1+1E-6 0.252689 430000 485 537.500000
1+1E-5.719570 1+1E-6 0.198882 340000 383 425.000000
3.92139
