f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.027425 50000 57 62.500000
1+1E-0.187942 1+1E-6 0.022790 40000 45 50.000000
1+1E-0.546643 1+1E-6 0.023091 40000 45 50.000000
1+1E-0.875664 1+1E-6 0.041019 70000 81 87.500000
1+1E-1.190478 1+1E-6 0.058705 100000 113 125.000000
1+1E-1.498346 1+1E-6 0.094014 160000 183 200.000000
1+1E-1.802783 1+1E-6 0.116377 200000 225 250.000000
1+1E-2.105512 1+1E-6 0.227233 390000 442 487.500000
1+1E-2.407391 1+1E-6 0.174977 300000 340 375.000000
1+1E-2.708846 1+1E-6 0.153241 260000 295 325.000000
1+1E-3.010088 1+1E-6 0.187467 320000 361 400.000000
1+1E-3.311224 1+1E-6 0.304346 520000 585 650.000000
1+1E-3.612307 1+1E-6 0.349638 600000 675 750.000000
1+1E-3.913363 1+1E-6 0.279882 480000 540 600.000000
1+1E-4.214407 1+1E-6 0.209946 360000 406 450.000000
1+1E-4.515443 1+1E-6 0.299373 510000 574 637.500000
1+1E-4.816477 1+1E-6 0.466190 800000 901 1000.000000
1+1E-5.117508 1+1E-6 0.151431 260000 293 325.000000
1+1E-5.418539 1+1E-6 0.209562 360000 406 450.000000
1+1E-5.719570 1+1E-6 0.320847 550000 621 687.500000
3.71787
