f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.032833 60000 68 75.000000
1+1E-0.187942 1+1E-6 0.022706 40000 46 50.000000
1+1E-0.546643 1+1E-6 0.029078 50000 57 62.500000
1+1E-0.875664 1+1E-6 0.041140 70000 80 87.500000
1+1E-1.190478 1+1E-6 0.058980 100000 115 125.000000
1+1E-1.498346 1+1E-6 0.064201 110000 125 137.500000
1+1E-1.802783 1+1E-6 0.093658 160000 180 200.000000
1+1E-2.105512 1+1E-6 0.128789 220000 248 275.000000
1+1E-2.407391 1+1E-6 0.240267 410000 464 512.500000
1+1E-2.708846 1+1E-6 0.187710 320000 363 400.000000
1+1E-3.010088 1+1E-6 0.179136 300000 341 375.000000
1+1E-3.311224 1+1E-6 0.305318 500000 563 625.000000
1+1E-3.612307 1+1E-6 0.284648 410000 464 512.500000
1+1E-3.913363 1+1E-6 0.187231 310000 351 387.500000
1+1E-4.214407 1+1E-6 0.201117 310000 350 387.500000
1+1E-4.515443 1+1E-6 0.490440 830000 935 1037.500000
1+1E-4.816477 1+1E-6 0.270710 460000 518 575.000000
1+1E-5.117508 1+1E-6 0.449614 760000 856 950.000000
1+1E-5.418539 1+1E-6 0.326727 550000 620 687.500000
1+1E-5.719570 1+1E-6 0.453303 760000 856 950.000000
4.04796
