f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.027719 50000 57 62.500000
1+1E-0.187942 1+1E-6 0.023023 40000 46 50.000000
1+1E-0.546643 1+1E-6 0.029966 50000 57 62.500000
1+1E-0.875664 1+1E-6 0.035650 60000 68 75.000000
1+1E-1.190478 1+1E-6 0.053015 90000 102 112.500000
1+1E-1.498346 1+1E-6 0.076029 130000 151 162.500000
1+1E-1.802783 1+1E-6 0.128857 220000 248 275.000000
1+1E-2.105512 1+1E-6 0.146263 250000 283 312.500000
1+1E-2.407391 1+1E-6 0.118179 200000 225 250.000000
1+1E-2.708846 1+1E-6 0.302624 510000 575 637.500000
1+1E-3.010088 1+1E-6 0.248642 420000 474 525.000000
1+1E-3.311224 1+1E-6 0.364002 620000 700 775.000000
1+1E-3.612307 1+1E-6 0.255074 430000 484 537.500000
1+1E-3.913363 1+1E-6 0.149152 250000 282 312.500000
1+1E-4.214407 1+1E-6 0.300291 500000 563 625.000000
1+1E-4.515443 1+1E-6 0.218535 370000 417 462.500000
1+1E-4.816477 1+1E-6 0.346459 590000 665 737.500000
1+1E-5.117508 1+1E-6 0.271406 460000 522 575.000000
1+1E-5.418539 1+1E-6 0.258768 320000 360 400.000000
1+1E-5.719570 1+1E-6 0.149591 240000 271 300.000000
3.50361
