f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.029769 50000 57 62.500000
1+1E-0.187942 1+1E-6 0.018651 30000 34 37.500000
1+1E-0.546643 1+1E-6 0.037438 60000 70 75.000000
1+1E-0.875664 1+1E-6 0.036693 60000 69 75.000000
1+1E-1.190478 1+1E-6 0.067878 110000 127 137.500000
1+1E-1.498346 1+1E-6 0.076375 120000 135 150.000000
1+1E-1.802783 1+1E-6 0.117280 180000 205 225.000000
1+1E-2.105512 1+1E-6 0.153973 230000 259 287.500000
1+1E-2.407391 1+1E-6 0.236564 390000 439 487.500000
1+1E-2.708846 1+1E-6 0.173302 280000 316 350.000000
1+1E-3.010088 1+1E-6 0.205342 310000 354 387.500000
1+1E-3.311224 1+1E-6 0.200607 320000 360 400.000000
1+1E-3.612307 1+1E-6 0.288924 470000 532 587.500000
1+1E-3.913363 1+1E-6 0.149116 240000 270 300.000000
1+1E-4.214407 1+1E-6 0.330607 540000 610 675.000000
1+1E-4.515443 1+1E-6 0.233312 380000 429 475.000000
1+1E-4.816477 1+1E-6 0.590039 970000 1094 1212.500000
1+1E-5.117508 1+1E-6 0.336859 560000 631 700.000000
1+1E-5.418539 1+1E-6 0.251568 410000 463 512.500000
1+1E-5.719570 1+1E-6 0.375374 620000 699 775.000000
3.91017
