f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.028101 50000 57 62.500000
1+1E-0.187942 1+1E-6 0.023513 40000 46 50.000000
1+1E-0.546643 1+1E-6 0.042815 70000 82 87.500000
1+1E-0.875664 1+1E-6 0.036694 60000 68 75.000000
1+1E-1.190478 1+1E-6 0.060194 100000 113 125.000000
1+1E-1.498346 1+1E-6 0.093519 160000 181 200.000000
1+1E-1.802783 1+1E-6 0.128828 220000 248 275.000000
1+1E-2.105512 1+1E-6 0.209395 360000 411 450.000000
1+1E-2.407391 1+1E-6 0.152349 260000 294 325.000000
1+1E-2.708846 1+1E-6 0.316775 540000 608 675.000000
1+1E-3.010088 1+1E-6 0.152407 260000 294 325.000000
1+1E-3.311224 1+1E-6 0.344789 590000 668 737.500000
1+1E-3.612307 1+1E-6 0.330570 550000 625 687.500000
1+1E-3.913363 1+1E-6 0.239285 400000 451 500.000000
1+1E-4.214407 1+1E-6 0.228162 380000 428 475.000000
1+1E-4.515443 1+1E-6 0.283250 470000 529 587.500000
1+1E-4.816477 1+1E-6 0.252156 430000 485 537.500000
1+1E-5.117508 1+1E-6 0.563581 890000 1003 1112.500000
1+1E-5.418539 1+1E-6 0.251188 420000 475 525.000000
1+1E-5.719570 1+1E-6 0.325195 520000 587 650.000000
4.06313
