f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.032889 60000 69 75.000000
1+1E-0.187942 1+1E-6 0.017021 30000 34 37.500000
1+1E-0.546643 1+1E-6 0.040522 70000 79 87.500000
1+1E-0.875664 1+1E-6 0.052743 90000 104 112.500000
1+1E-1.190478 1+1E-6 0.046914 80000 91 100.000000
1+1E-1.498346 1+1E-6 0.082282 140000 158 175.000000
1+1E-1.802783 1+1E-6 0.105254 180000 205 225.000000
1+1E-2.105512 1+1E-6 0.135293 230000 260 287.500000
1+1E-2.407391 1+1E-6 0.182596 310000 349 387.500000
1+1E-2.708846 1+1E-6 0.129852 220000 248 275.000000
1+1E-3.010088 1+1E-6 0.277832 470000 534 587.500000
1+1E-3.311224 1+1E-6 0.198511 340000 385 425.000000
1+1E-3.612307 1+1E-6 0.284693 490000 552 612.500000
1+1E-3.913363 1+1E-6 0.264285 450000 509 562.500000
1+1E-4.214407 1+1E-6 0.188803 320000 360 400.000000
1+1E-4.515443 1+1E-6 0.278621 470000 530 587.500000
1+1E-4.816477 1+1E-6 0.272211 460000 520 575.000000
1+1E-5.117508 1+1E-6 0.258862 440000 498 550.000000
1+1E-5.418539 1+1E-6 0.402258 680000 765 850.000000
1+1E-5.719570 1+1E-6 0.498148 840000 950 1050.000000
3.74985
