f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.033095 60000 68 75.000000
1+1E-0.187942 1+1E-6 0.017159 30000 34 37.500000
1+1E-0.546643 1+1E-6 0.035099 60000 70 75.000000
1+1E-0.875664 1+1E-6 0.041513 70000 79 87.500000
1+1E-1.190478 1+1E-6 0.065202 110000 124 137.500000
1+1E-1.498346 1+1E-6 0.093489 140000 159 175.000000
1+1E-1.802783 1+1E-6 0.100041 170000 192 212.500000
1+1E-2.105512 1+1E-6 0.164444 280000 316 350.000000
1+1E-2.407391 1+1E-6 0.094260 160000 180 200.000000
1+1E-2.708846 1+1E-6 0.259867 440000 500 550.000000
1+1E-3.010088 1+1E-6 0.271863 460000 518 575.000000
1+1E-3.311224 1+1E-6 0.340647 580000 657 725.000000
1+1E-3.612307 1+1E-6 0.200094 340000 387 425.000000
1+1E-3.913363 1+1E-6 0.329732 560000 631 700.000000
1+1E-4.214407 1+1E-6 0.257779 440000 495 550.000000
1+1E-4.515443 1+1E-6 0.228293 390000 441 487.500000
1+1E-4.816477 1+1E-6 0.157126 270000 305 337.500000
1+1E-5.117508 1+1E-6 0.218797 350000 394 437.500000
1+1E-5.418539 1+1E-6 0.194730 330000 372 412.500000
1+1E-5.719570 1+1E-6 0.387139 660000 746 825.000000
3.49077
