f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.027445 50000 57 62.500000
1+1E-0.187942 1+1E-6 0.022935 40000 45 50.000000
1+1E-0.546643 1+1E-6 0.029099 50000 57 62.500000
1+1E-0.875664 1+1E-6 0.035100 60000 69 75.000000
1+1E-1.190478 1+1E-6 0.076335 130000 150 162.500000
1+1E-1.498346 1+1E-6 0.064573 110000 124 137.500000
1+1E-1.802783 1+1E-6 0.093406 160000 181 200.000000
1+1E-2.105512 1+1E-6 0.101091 170000 192 212.500000
1+1E-2.407391 1+1E-6 0.164903 280000 317 350.000000
1+1E-2.708846 1+1E-6 0.229520 390000 440 487.500000
1+1E-3.010088 1+1E-6 0.111804 190000 214 237.500000
1+1E-3.311224 1+1E-6 0.163809 280000 315 350.000000
1+1E-3.612307 1+1E-6 0.269104 460000 519 575.000000
1+1E-3.913363 1+1E-6 0.312838 530000 597 662.500000
1+1E-4.214407 1+1E-6 0.206259 350000 394 437.500000
1+1E-4.515443 1+1E-6 0.399823 680000 766 850.000000
1+1E-4.816477 1+1E-6 0.156707 260000 293 325.000000
1+1E-5.117508 1+1E-6 0.354199 590000 664 737.500000
1+1E-5.418539 1+1E-6 0.556411 930000 1052 1162.500000
1+1E-5.719570 1+1E-6 0.250081 420000 476 525.000000
3.62577
