f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.029953 50000 57 62.500000
1+1E-0.187942 1+1E-6 0.024158 40000 46 50.000000
1+1E-0.546643 1+1E-6 0.038037 60000 69 75.000000
1+1E-0.875664 1+1E-6 0.048873 80000 91 100.000000
1+1E-1.190478 1+1E-6 0.071403 120000 136 150.000000
1+1E-1.498346 1+1E-6 0.081466 130000 147 162.500000
1+1E-1.802783 1+1E-6 0.096780 160000 183 200.000000
1+1E-2.105512 1+1E-6 0.136254 230000 261 287.500000
1+1E-2.407391 1+1E-6 0.225587 380000 428 475.000000
1+1E-2.708846 1+1E-6 0.318093 520000 587 650.000000
1+1E-3.010088 1+1E-6 0.169398 290000 331 362.500000
1+1E-3.311224 1+1E-6 0.239602 390000 439 487.500000
1+1E-3.612307 1+1E-6 0.200553 330000 372 412.500000
1+1E-3.913363 1+1E-6 0.190194 320000 360 400.000000
1+1E-4.214407 1+1E-6 0.169160 280000 319 350.000000
1+1E-4.515443 1+1E-6 0.123836 200000 225 250.000000
1+1E-4.816477 1+1E-6 0.365986 600000 675 750.000000
1+1E-5.117508 1+1E-6 0.363276 540000 613 675.000000
1+1E-5.418539 1+1E-6 0.163822 270000 304 337.500000
1+1E-5.719570 1+1E-6 0.449365 720000 817 900.000000
3.50621
