f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.033220 60000 69 75.000000
1+1E-0.187942 1+1E-6 0.017138 30000 34 37.500000
1+1E-0.546643 1+1E-6 0.035129 60000 71 75.000000
1+1E-0.875664 1+1E-6 0.041786 70000 80 87.500000
1+1E-1.190478 1+1E-6 0.065130 110000 125 137.500000
1+1E-1.498346 1+1E-6 0.058626 100000 113 125.000000
1+1E-1.802783 1+1E-6 0.128396 220000 252 275.000000
1+1E-2.105512 1+1E-6 0.106075 180000 203 225.000000
1+1E-2.407391 1+1E-6 0.211248 360000 407 450.000000
1+1E-2.708846 1+1E-6 0.224756 380000 430 475.000000
1+1E-3.010088 1+1E-6 0.153607 260000 293 325.000000
1+1E-3.311224 1+1E-6 0.177488 300000 340 375.000000
1+1E-3.612307 1+1E-6 0.234992 400000 451 500.000000
1+1E-3.913363 1+1E-6 0.267154 460000 520 575.000000
1+1E-4.214407 1+1E-6 0.267089 460000 522 575.000000
1+1E-4.515443 1+1E-6 0.181723 310000 349 387.500000
1+1E-4.816477 1+1E-6 0.240691 410000 466 512.500000
1+1E-5.117508 1+1E-6 0.321577 550000 621 687.500000
1+1E-5.418539 1+1E-6 0.329117 560000 631 700.000000
1+1E-5.719570 1+1E-6 0.490454 840000 947 1050.000000
3.58572
