f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.028683 50000 57 62.500000
1+1E-0.187942 1+1E-6 0.024478 40000 45 50.000000
1+1E-0.546643 1+1E-6 0.030538 50000 57 62.500000
1+1E-0.875664 1+1E-6 0.039451 60000 69 75.000000
1+1E-1.190478 1+1E-6 0.059845 90000 102 112.500000
1+1E-1.498346 1+1E-6 0.067346 110000 124 137.500000
1+1E-1.802783 1+1E-6 0.158868 220000 248 275.000000
1+1E-2.105512 1+1E-6 0.164371 260000 298 325.000000
1+1E-2.407391 1+1E-6 0.162655 260000 293 325.000000
1+1E-2.708846 1+1E-6 0.276539 430000 485 537.500000
1+1E-3.010088 1+1E-6 0.299038 490000 554 612.500000
1+1E-3.311224 1+1E-6 0.244490 400000 451 500.000000
1+1E-3.612307 1+1E-6 0.472369 780000 879 975.000000
1+1E-3.913363 1+1E-6 0.366491 620000 699 775.000000
1+1E-4.214407 1+1E-6 0.167392 280000 315 350.000000
1+1E-4.515443 1+1E-6 0.345079 580000 655 725.000000
1+1E-4.816477 1+1E-6 0.232886 390000 442 487.500000
1+1E-5.117508 1+1E-6 0.282425 480000 541 600.000000
1+1E-5.418539 1+1E-6 0.222670 360000 408 450.000000
1+1E-5.719570 1+1E-6 0.196009 320000 362 400.000000
3.84212
