q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.073233 1 0.073233 6398678 6398667 0 1
1 31 0.081489 1 0.081489 6398678 6398667 0 1
2 31 0.161551 2 0.080776 12812357 9009927 3802419 0
3 31 0.243738 3 0.081246 19242139 12648194 6593934 0
4 31 0.413608 5 0.082722 32269767 18008452 14261304 0
5 31 0.503720 6 0.083953 38850130 22886391 15963728 0
6 31 0.673141 8 0.084143 52181601 28691960 23489630 0
7 31 0.760487 9 0.084499 58180607 33032962 25147634 0
8 31 0.961653 11 0.087423 71801428 39148930 32652487 0
9 31 1.205336 13 0.092718 89214103 47218901 41995191 0
10 31 1.230050 14 0.087861 91017323 49422600 41594712 0
11 31 1.476913 16 0.092307 106379063 56297080 50081972 0
12 31 1.643890 18 0.091327 120024689 62215191 57809487 0
13 31 1.753587 19 0.092294 127620435 67976281 59644143 0
14 31 1.947585 21 0.092742 139437242 72572368 66864863 0
15 31 2.166312 23 0.094187 154130764 78728772 75401981 0
16 31 3.019088 25 0.120764 205625905 104539881 101086013 0
17 31 2.367558 26 0.091060 170967172 87505214 83461947 0
18 31 2.576488 28 0.092017 192150612 96951981 95198620 0
19 31 2.904297 30 0.096810 204786096 101539929 103246156 0
20 31 3.058025 32 0.095563 221921893 108289726 113632156 0
21 31 3.798945 34 0.111734 263638258 127283008 136355239 0
22 31 3.442127 36 0.095615 248404497 117550916 130853570 0
23 31 4.095952 38 0.107788 278186273 129775143 148411119 0
24 31 5.183243 40 0.129581 333119560 152969027 180150522 0
25 31 4.062502 42 0.096726 289132960 129639154 159493795 0
26 31 4.192219 44 0.095278 307470175 135327190 172142974 0
27 31 4.386630 46 0.095362 317469041 136324325 181144705 0
28 31 3.358762 48 0.069974 340674432 143559134 197115287 0
29 31 4.506048 50 0.090121 351003112 143953171 207049930 0
30 31 4.639649 52 0.089224 359049167 142930861 216118295 0
31 31 4.596762 53 0.086731 372570345 146205488 226364846 0
75.4865
