q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.070706 1 0.070706 6398678 6398667 0 1
1 31 0.077986 1 0.077986 6398678 6398667 0 1
2 31 0.152616 2 0.076308 12814404 9025113 3789280 0
3 31 0.228340 3 0.076113 19256792 12666789 6589992 0
4 31 0.392076 5 0.078415 32486131 18196976 14289144 0
5 31 0.484120 6 0.080687 38767643 22818866 15948766 0
6 31 0.675950 8 0.084494 51847393 28485401 23361981 0
7 31 0.751889 9 0.083543 58252518 33115780 25136727 0
8 31 0.976842 11 0.088804 72533021 39592738 32940272 0
9 31 1.148086 13 0.088314 86847119 45854141 40992967 0
10 31 1.176621 14 0.084044 91117997 49587629 41530357 0
11 31 1.477297 16 0.092331 106357274 56492309 49864954 0
12 31 1.814558 18 0.100809 127607124 66388142 61218971 0
13 31 1.660892 19 0.087415 125064163 66614797 58449355 0
14 31 1.949840 21 0.092850 140839038 73544642 67294385 0
15 31 2.199762 23 0.095642 155276889 79649292 75627586 0
16 31 2.734150 25 0.109366 197957239 100425639 97531589 0
17 31 2.390298 26 0.091935 173897162 89221785 84675366 0
18 31 2.429602 28 0.086772 186383961 93939632 92444318 0
19 31 2.988612 30 0.099620 215198041 106839984 108358046 0
20 31 3.429630 32 0.107176 236121792 115605507 120516274 0
21 31 3.454446 34 0.101601 256486565 123623181 132863373 0
22 31 2.474116 36 0.068725 246357719 116530617 129827091 0
23 31 3.701708 38 0.097413 281967883 131542270 150425602 0
24 31 4.205941 40 0.105149 298863813 137061863 161801939 0
25 31 4.069589 42 0.096895 295922531 132861529 163060991 0
26 31 3.990126 44 0.090685 301344490 132669403 168675076 0
27 31 4.297096 46 0.093415 329906061 142118192 187787858 0
28 31 4.583590 48 0.095491 334367307 140243725 194123571 0
29 31 4.536059 50 0.090721 354364448 145125240 209239197 0
30 31 4.739926 52 0.091152 362491930 144187324 218304595 0
31 31 4.467576 53 0.084294 357936255 140472399 217463845 0
73.7319
