run: 969 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Tue Jan 26 06:09:36 2021 | q: 0/31 | q_time: 0.083062s | E: 1 | q_time/E: 0.083062s | shuffle time: 0.000000s
Tue Jan 26 06:09:36 2021 | q: 1/31 | q_time: 0.080003s | E: 1 | q_time/E: 0.080003s | shuffle time: 0.000217s
Tue Jan 26 06:09:36 2021 | q: 2/31 | q_time: 0.169346s | E: 2 | q_time/E: 0.084673s | shuffle time: 0.000243s
Tue Jan 26 06:09:36 2021 | q: 3/31 | q_time: 0.344360s | E: 4 | q_time/E: 0.086090s | shuffle time: 0.000232s
Tue Jan 26 06:09:37 2021 | q: 4/31 | q_time: 0.534964s | E: 6 | q_time/E: 0.089161s | shuffle time: 0.000241s
Tue Jan 26 06:09:38 2021 | q: 5/31 | q_time: 0.724347s | E: 8 | q_time/E: 0.090543s | shuffle time: 0.000244s
Tue Jan 26 06:09:38 2021 | q: 6/31 | q_time: 0.910627s | E: 10 | q_time/E: 0.091063s | shuffle time: 0.000246s
Tue Jan 26 06:09:40 2021 | q: 7/31 | q_time: 1.200197s | E: 13 | q_time/E: 0.092323s | shuffle time: 0.000241s
Tue Jan 26 06:09:41 2021 | q: 8/31 | q_time: 1.481497s | E: 16 | q_time/E: 0.092594s | shuffle time: 0.000251s
Tue Jan 26 06:09:43 2021 | q: 9/31 | q_time: 1.798883s | E: 19 | q_time/E: 0.094678s | shuffle time: 0.000249s
Tue Jan 26 06:09:45 2021 | q: 10/31 | q_time: 2.046408s | E: 22 | q_time/E: 0.093019s | shuffle time: 0.000251s
Tue Jan 26 06:09:47 2021 | q: 11/31 | q_time: 2.423957s | E: 26 | q_time/E: 0.093229s | shuffle time: 0.000253s
Tue Jan 26 06:09:50 2021 | q: 12/31 | q_time: 2.796161s | E: 30 | q_time/E: 0.093205s | shuffle time: 0.000251s
Tue Jan 26 06:09:53 2021 | q: 13/31 | q_time: 3.171096s | E: 34 | q_time/E: 0.093268s | shuffle time: 0.000254s
Tue Jan 26 06:09:57 2021 | q: 14/31 | q_time: 3.421443s | E: 37 | q_time/E: 0.092471s | shuffle time: 0.000254s
Tue Jan 26 06:10:01 2021 | q: 15/31 | q_time: 3.814129s | E: 40 | q_time/E: 0.095353s | shuffle time: 0.000252s
Tue Jan 26 06:10:05 2021 | q: 16/31 | q_time: 4.641558s | E: 44 | q_time/E: 0.105490s | shuffle time: 0.000371s
Tue Jan 26 06:10:11 2021 | q: 17/31 | q_time: 5.618867s | E: 46 | q_time/E: 0.122149s | shuffle time: 0.000372s
Tue Jan 26 06:10:19 2021 | q: 18/31 | q_time: 8.077303s | E: 49 | q_time/E: 0.164843s | shuffle time: 0.001176s
Tue Jan 26 06:10:24 2021 | q: 19/31 | q_time: 4.670651s | E: 50 | q_time/E: 0.093413s | shuffle time: 0.000370s
Tue Jan 26 06:10:31 2021 | q: 20/31 | q_time: 7.225627s | E: 52 | q_time/E: 0.138954s | shuffle time: 0.000345s
Tue Jan 26 06:10:36 2021 | q: 21/31 | q_time: 5.149264s | E: 53 | q_time/E: 0.097156s | shuffle time: 0.000353s
Tue Jan 26 06:10:42 2021 | q: 22/31 | q_time: 5.872703s | E: 55 | q_time/E: 0.106776s | shuffle time: 0.000357s
Tue Jan 26 06:10:47 2021 | q: 23/31 | q_time: 5.292288s | E: 57 | q_time/E: 0.092847s | shuffle time: 0.000356s
Tue Jan 26 06:10:53 2021 | q: 24/31 | q_time: 5.461614s | E: 60 | q_time/E: 0.091027s | shuffle time: 0.000361s
Tue Jan 26 06:10:59 2021 | q: 25/31 | q_time: 5.956946s | E: 61 | q_time/E: 0.097655s | shuffle time: 0.000363s
Tue Jan 26 06:11:04 2021 | q: 26/31 | q_time: 5.808505s | E: 62 | q_time/E: 0.093686s | shuffle time: 0.000364s
Tue Jan 26 06:11:11 2021 | q: 27/31 | q_time: 6.361789s | E: 64 | q_time/E: 0.099403s | shuffle time: 0.000354s
Tue Jan 26 06:11:25 2021 | q: 28/31 | q_time: 14.629005s | E: 67 | q_time/E: 0.218343s | shuffle time: 0.000300s
Tue Jan 26 06:11:33 2021 | q: 29/31 | q_time: 7.799663s | E: 69 | q_time/E: 0.113039s | shuffle time: 0.000322s
Tue Jan 26 06:11:39 2021 | q: 30/31 | q_time: 6.306497s | E: 70 | q_time/E: 0.090093s | shuffle time: 0.000316s
Tue Jan 26 06:11:46 2021 | q: 31/31 | q_time: 6.493379s | E: 71 | q_time/E: 0.091456s | shuffle time: 0.000314s
