run: 633 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 18:17:02 2021 | q: 0/31 | q_time: 0.084669s | E: 1 | q_time/E: 0.084669s | shuffle time: 0.000000s
Mon Jan 25 18:17:02 2021 | q: 1/31 | q_time: 0.079950s | E: 1 | q_time/E: 0.079950s | shuffle time: 0.000213s
Mon Jan 25 18:17:03 2021 | q: 2/31 | q_time: 0.169360s | E: 2 | q_time/E: 0.084680s | shuffle time: 0.000238s
Mon Jan 25 18:17:03 2021 | q: 3/31 | q_time: 0.345462s | E: 4 | q_time/E: 0.086365s | shuffle time: 0.000232s
Mon Jan 25 18:17:03 2021 | q: 4/31 | q_time: 0.529501s | E: 6 | q_time/E: 0.088250s | shuffle time: 0.000242s
Mon Jan 25 18:17:04 2021 | q: 5/31 | q_time: 0.736437s | E: 8 | q_time/E: 0.092055s | shuffle time: 0.000247s
Mon Jan 25 18:17:05 2021 | q: 6/31 | q_time: 0.920578s | E: 10 | q_time/E: 0.092058s | shuffle time: 0.000246s
Mon Jan 25 18:17:06 2021 | q: 7/31 | q_time: 1.186683s | E: 13 | q_time/E: 0.091283s | shuffle time: 0.000247s
Mon Jan 25 18:17:08 2021 | q: 8/31 | q_time: 1.494750s | E: 16 | q_time/E: 0.093422s | shuffle time: 0.000250s
Mon Jan 25 18:17:10 2021 | q: 9/31 | q_time: 1.767400s | E: 19 | q_time/E: 0.093021s | shuffle time: 0.000251s
Mon Jan 25 18:17:12 2021 | q: 10/31 | q_time: 2.123273s | E: 22 | q_time/E: 0.096512s | shuffle time: 0.000253s
Mon Jan 25 18:17:14 2021 | q: 11/31 | q_time: 2.414007s | E: 26 | q_time/E: 0.092846s | shuffle time: 0.000253s
Mon Jan 25 18:17:17 2021 | q: 12/31 | q_time: 2.821371s | E: 30 | q_time/E: 0.094046s | shuffle time: 0.000254s
Mon Jan 25 18:17:20 2021 | q: 13/31 | q_time: 3.200624s | E: 34 | q_time/E: 0.094136s | shuffle time: 0.000255s
Mon Jan 25 18:17:24 2021 | q: 14/31 | q_time: 3.485618s | E: 37 | q_time/E: 0.094206s | shuffle time: 0.000253s
Mon Jan 25 18:17:27 2021 | q: 15/31 | q_time: 3.787024s | E: 40 | q_time/E: 0.094676s | shuffle time: 0.000253s
Mon Jan 25 18:17:32 2021 | q: 16/31 | q_time: 4.846558s | E: 44 | q_time/E: 0.110149s | shuffle time: 0.000256s
Mon Jan 25 18:17:37 2021 | q: 17/31 | q_time: 4.439104s | E: 46 | q_time/E: 0.096502s | shuffle time: 0.000254s
Mon Jan 25 18:17:43 2021 | q: 18/31 | q_time: 5.870803s | E: 49 | q_time/E: 0.119812s | shuffle time: 0.000255s
Mon Jan 25 18:17:48 2021 | q: 19/31 | q_time: 5.165794s | E: 50 | q_time/E: 0.103316s | shuffle time: 0.000255s
Mon Jan 25 18:17:55 2021 | q: 20/31 | q_time: 7.466613s | E: 52 | q_time/E: 0.143589s | shuffle time: 0.000257s
Mon Jan 25 18:18:01 2021 | q: 21/31 | q_time: 5.646939s | E: 53 | q_time/E: 0.106546s | shuffle time: 0.000258s
Mon Jan 25 18:18:07 2021 | q: 22/31 | q_time: 5.969412s | E: 55 | q_time/E: 0.108535s | shuffle time: 0.000258s
Mon Jan 25 18:18:12 2021 | q: 23/31 | q_time: 5.408813s | E: 57 | q_time/E: 0.094891s | shuffle time: 0.000257s
Mon Jan 25 18:18:19 2021 | q: 24/31 | q_time: 6.500386s | E: 60 | q_time/E: 0.108340s | shuffle time: 0.000257s
Mon Jan 25 18:18:25 2021 | q: 25/31 | q_time: 5.903055s | E: 61 | q_time/E: 0.096771s | shuffle time: 0.000256s
Mon Jan 25 18:18:30 2021 | q: 26/31 | q_time: 5.633265s | E: 62 | q_time/E: 0.090859s | shuffle time: 0.000256s
Mon Jan 25 18:18:36 2021 | q: 27/31 | q_time: 5.937166s | E: 64 | q_time/E: 0.092768s | shuffle time: 0.000253s
Mon Jan 25 18:18:45 2021 | q: 28/31 | q_time: 8.959554s | E: 67 | q_time/E: 0.133725s | shuffle time: 0.000252s
Mon Jan 25 18:18:51 2021 | q: 29/31 | q_time: 6.111044s | E: 69 | q_time/E: 0.088566s | shuffle time: 0.000252s
Mon Jan 25 18:18:58 2021 | q: 30/31 | q_time: 6.645963s | E: 70 | q_time/E: 0.094942s | shuffle time: 0.000250s
Mon Jan 25 18:19:04 2021 | q: 31/31 | q_time: 6.424987s | E: 71 | q_time/E: 0.090493s | shuffle time: 0.000247s
