run: 860 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Tue Jan 26 02:19:25 2021 | q: 0/31 | q_time: 0.083314s | E: 1 | q_time/E: 0.083314s | shuffle time: 0.000000s
Tue Jan 26 02:19:26 2021 | q: 1/31 | q_time: 0.080022s | E: 1 | q_time/E: 0.080022s | shuffle time: 0.000216s
Tue Jan 26 02:19:26 2021 | q: 2/31 | q_time: 0.169295s | E: 2 | q_time/E: 0.084648s | shuffle time: 0.000244s
Tue Jan 26 02:19:26 2021 | q: 3/31 | q_time: 0.345589s | E: 4 | q_time/E: 0.086397s | shuffle time: 0.000234s
Tue Jan 26 02:19:27 2021 | q: 4/31 | q_time: 0.529865s | E: 6 | q_time/E: 0.088311s | shuffle time: 0.000242s
Tue Jan 26 02:19:27 2021 | q: 5/31 | q_time: 0.727576s | E: 8 | q_time/E: 0.090947s | shuffle time: 0.000246s
Tue Jan 26 02:19:28 2021 | q: 6/31 | q_time: 0.911096s | E: 10 | q_time/E: 0.091110s | shuffle time: 0.000248s
Tue Jan 26 02:19:29 2021 | q: 7/31 | q_time: 1.192509s | E: 13 | q_time/E: 0.091731s | shuffle time: 0.000242s
Tue Jan 26 02:19:31 2021 | q: 8/31 | q_time: 1.493242s | E: 16 | q_time/E: 0.093328s | shuffle time: 0.000250s
Tue Jan 26 02:19:33 2021 | q: 9/31 | q_time: 1.752707s | E: 19 | q_time/E: 0.092248s | shuffle time: 0.000250s
Tue Jan 26 02:19:35 2021 | q: 10/31 | q_time: 2.072215s | E: 22 | q_time/E: 0.094192s | shuffle time: 0.000252s
Tue Jan 26 02:19:37 2021 | q: 11/31 | q_time: 2.428188s | E: 26 | q_time/E: 0.093392s | shuffle time: 0.000252s
Tue Jan 26 02:19:40 2021 | q: 12/31 | q_time: 2.798699s | E: 30 | q_time/E: 0.093290s | shuffle time: 0.000255s
Tue Jan 26 02:19:43 2021 | q: 13/31 | q_time: 3.242843s | E: 34 | q_time/E: 0.095378s | shuffle time: 0.000255s
Tue Jan 26 02:19:47 2021 | q: 14/31 | q_time: 3.437012s | E: 37 | q_time/E: 0.092892s | shuffle time: 0.000271s
Tue Jan 26 02:19:51 2021 | q: 15/31 | q_time: 3.871997s | E: 40 | q_time/E: 0.096800s | shuffle time: 0.000254s
Tue Jan 26 02:19:55 2021 | q: 16/31 | q_time: 4.243398s | E: 44 | q_time/E: 0.096441s | shuffle time: 0.000253s
Tue Jan 26 02:19:59 2021 | q: 17/31 | q_time: 4.325576s | E: 46 | q_time/E: 0.094034s | shuffle time: 0.000254s
Tue Jan 26 02:20:05 2021 | q: 18/31 | q_time: 6.259596s | E: 49 | q_time/E: 0.127747s | shuffle time: 0.000264s
Tue Jan 26 02:20:10 2021 | q: 19/31 | q_time: 4.791251s | E: 50 | q_time/E: 0.095825s | shuffle time: 0.000256s
Tue Jan 26 02:20:15 2021 | q: 20/31 | q_time: 5.191193s | E: 52 | q_time/E: 0.099831s | shuffle time: 0.000256s
Tue Jan 26 02:20:21 2021 | q: 21/31 | q_time: 5.275090s | E: 53 | q_time/E: 0.099530s | shuffle time: 0.000259s
Tue Jan 26 02:20:26 2021 | q: 22/31 | q_time: 5.506109s | E: 55 | q_time/E: 0.100111s | shuffle time: 0.000256s
Tue Jan 26 02:20:31 2021 | q: 23/31 | q_time: 5.316228s | E: 57 | q_time/E: 0.093267s | shuffle time: 0.000258s
Tue Jan 26 02:20:38 2021 | q: 24/31 | q_time: 6.536908s | E: 60 | q_time/E: 0.108948s | shuffle time: 0.000256s
Tue Jan 26 02:20:44 2021 | q: 25/31 | q_time: 6.166937s | E: 61 | q_time/E: 0.101097s | shuffle time: 0.000256s
Tue Jan 26 02:20:50 2021 | q: 26/31 | q_time: 6.047135s | E: 62 | q_time/E: 0.097534s | shuffle time: 0.000266s
Tue Jan 26 02:20:56 2021 | q: 27/31 | q_time: 6.145812s | E: 64 | q_time/E: 0.096028s | shuffle time: 0.000253s
Tue Jan 26 02:21:09 2021 | q: 28/31 | q_time: 12.773020s | E: 67 | q_time/E: 0.190642s | shuffle time: 0.000252s
Tue Jan 26 02:21:15 2021 | q: 29/31 | q_time: 6.086710s | E: 69 | q_time/E: 0.088213s | shuffle time: 0.000252s
Tue Jan 26 02:21:22 2021 | q: 30/31 | q_time: 6.355575s | E: 70 | q_time/E: 0.090794s | shuffle time: 0.000250s
Tue Jan 26 02:21:28 2021 | q: 31/31 | q_time: 6.364428s | E: 71 | q_time/E: 0.089640s | shuffle time: 0.000248s
