q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.093031 1 0.093031 639938 639937 0
1 31 0.083668 1 0.083668 639938 639937 0
2 31 0.168754 2 0.084377 1280362 954961 325400
3 31 0.343442 4 0.085860 2568205 1594525 973679
4 31 0.538099 6 0.089683 3931580 2391745 1539834
5 31 0.720996 8 0.090124 5136402 2981458 2154943
6 31 0.915320 10 0.091532 6456093 3727327 2728765
7 31 1.192847 13 0.091757 8387041 4537998 3849042
8 31 1.502694 16 0.093918 10524569 5487004 5037564
9 31 1.763422 19 0.092812 12266110 6224577 6041532
10 31 2.047010 22 0.093046 14182527 7054987 7127539
11 31 2.505508 26 0.096366 17513680 8374320 9139359
12 31 2.829248 30 0.094308 19816374 9088654 10727719
13 31 3.109903 34 0.091468 21904659 9716999 12187659
14 31 3.416684 37 0.092343 24190355 10692502 13497852
15 31 3.742130 40 0.093553 26707779 11818224 14889554
16 31 7.127473 44 0.161988 31114536 13367717 17746818
17 31 4.317136 46 0.093851 30197079 13032477 17164601
18 31 5.230814 49 0.106751 38428352 16543794 21884557
19 31 4.898737 50 0.097975 35796474 15605342 20191131
20 31 8.194523 52 0.157587 50392011 22009363 28382647
21 31 5.107599 53 0.096370 34592060 15082917 19509142
22 31 5.351357 55 0.097297 39488203 17342789 22145413
23 31 5.399831 57 0.094734 40083482 17295376 22788105
24 31 5.924528 60 0.098742 44554233 18933464 25620768
25 31 5.765459 61 0.094516 41703382 17821443 23881938
26 31 5.649298 62 0.091118 41186781 17617755 23569025
27 31 5.741582 64 0.089712 42102915 17819602 24283312
28 31 15.593506 67 0.232739 119915336 50117794 69797541
29 31 11.899331 69 0.172454 50336903 20656232 29680670
30 31 6.760143 70 0.096573 50702491 20621983 30080507
31 31 6.508371 71 0.091667 49289957 19788740 29501216
134.443
