q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.084817 1 0.084817 639938 639937 0
1 31 0.080077 1 0.080077 639938 639937 0
2 31 0.169724 2 0.084862 1280929 956239 324689
3 31 0.345570 4 0.086392 2574296 1600758 973537
4 31 0.529329 6 0.088221 3850213 2318657 1531555
5 31 0.728533 8 0.091067 5184680 3024561 2160118
6 31 0.909919 10 0.090992 6415625 3699448 2716176
7 31 1.185099 13 0.091161 8331609 4507764 3823844
8 31 1.469327 16 0.091833 10275509 5328500 4947008
9 31 1.769501 19 0.093132 12316603 6255345 6061257
10 31 2.050650 22 0.093211 14222672 7058023 7164648
11 31 2.490259 26 0.095779 17394192 8319491 9074700
12 31 2.794322 30 0.093144 19578399 8981315 10597083
13 31 3.164642 34 0.093078 22293451 9950932 12342518
14 31 3.576184 37 0.096654 25402406 11269494 14132911
15 31 3.730651 40 0.093266 26636966 11704887 14932078
16 31 4.032460 44 0.091647 29043600 12341994 16701605
17 31 13.806737 46 0.300146 30684047 13317874 17366172
18 31 7.602375 49 0.155151 48218462 20847419 27371042
19 31 5.446194 50 0.108924 40049808 17500130 22549677
20 31 6.364734 52 0.122399 47392306 20654783 26737522
21 31 4.806664 53 0.090692 35236878 15339480 19897397
22 31 6.285489 55 0.114282 46893293 20554881 26338411
23 31 5.551794 57 0.097400 41273328 17954328 23318999
24 31 5.265201 60 0.087753 39222449 16519600 22702848
25 31 5.732888 61 0.093982 40910243 17327191 23583051
26 31 5.670455 62 0.091459 41221009 17641252 23579756
27 31 5.936823 64 0.092763 43508199 18389533 25118665
28 31 9.283791 67 0.138564 69591956 28839311 40752644
29 31 6.088953 69 0.088246 45130096 18366404 26763691
30 31 6.387450 70 0.091249 47656986 19337416 28319569
31 31 6.315855 71 0.088956 47717507 19135819 28581687
129.657
