q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.278478 1 0.278478 639938 639937 0
1 31 0.213156 1 0.213156 639938 639937 0
2 31 0.422391 2 0.211195 1280002 958370 321631
3 31 0.745877 4 0.186469 2567742 1590965 976776
4 31 1.018925 6 0.169821 3899231 2362067 1537163
5 31 1.204419 8 0.150552 5141545 2991653 2149891
6 31 1.230288 10 0.123029 6424428 3707873 2716554
7 31 1.260928 13 0.096994 8534140 4639653 3894486
8 31 1.492016 16 0.093251 10451224 5447585 5003638
9 31 1.796600 19 0.094558 12542520 6391951 6150568
10 31 2.098698 22 0.095395 14592833 7262547 7330285
11 31 2.470951 26 0.095037 17290021 8249655 9040365
12 31 2.884368 30 0.096146 20301017 9370719 10930297
13 31 3.192432 34 0.093895 22548655 10014994 12533660
14 31 3.607322 37 0.097495 24649322 10977036 13672285
15 31 3.872397 40 0.096810 27770207 12252666 15517540
16 31 4.672079 44 0.106184 34080668 14609762 19470905
17 31 4.493737 46 0.097690 32320036 14031459 18288576
18 31 6.308019 49 0.128735 47060124 20129686 26930437
19 31 4.862229 50 0.097245 35636411 15513981 20122429
20 31 6.173862 52 0.118728 46182619 19985182 26197436
21 31 5.364087 53 0.101209 39028209 16987161 22041047
22 31 6.125255 55 0.111368 45824190 19976086 25848103
23 31 5.444565 57 0.095519 40596034 17562529 23033504
24 31 5.767594 60 0.096127 43393008 18480882 24912125
25 31 6.056054 61 0.099280 44080558 18796555 25284002
26 31 5.653657 62 0.091188 41334816 17614542 23720273
27 31 5.884009 64 0.091938 43340094 18359414 24980679
28 31 11.102631 67 0.165711 84871823 35211577 49660245
29 31 6.259648 69 0.090720 46617279 19000523 27616755
30 31 8.183027 70 0.116900 46699720 18914541 27785178
31 31 6.571577 71 0.092557 47097535 18922893 28174641
126.712
