run: 463 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 12:12:09 2021 | q: 0/31 | q_time: 0.083707s | E: 1 | q_time/E: 0.083707s | shuffle time: 0.000000s
Mon Jan 25 12:12:09 2021 | q: 1/31 | q_time: 0.080118s | E: 1 | q_time/E: 0.080118s | shuffle time: 0.000214s
Mon Jan 25 12:12:09 2021 | q: 2/31 | q_time: 0.169642s | E: 2 | q_time/E: 0.084821s | shuffle time: 0.000240s
Mon Jan 25 12:12:09 2021 | q: 3/31 | q_time: 0.344439s | E: 4 | q_time/E: 0.086110s | shuffle time: 0.000232s
Mon Jan 25 12:12:10 2021 | q: 4/31 | q_time: 0.529710s | E: 6 | q_time/E: 0.088285s | shuffle time: 0.000242s
Mon Jan 25 12:12:11 2021 | q: 5/31 | q_time: 0.722320s | E: 8 | q_time/E: 0.090290s | shuffle time: 0.000246s
Mon Jan 25 12:12:12 2021 | q: 6/31 | q_time: 0.912472s | E: 10 | q_time/E: 0.091247s | shuffle time: 0.000246s
Mon Jan 25 12:12:13 2021 | q: 7/31 | q_time: 1.198298s | E: 13 | q_time/E: 0.092177s | shuffle time: 0.000251s
Mon Jan 25 12:12:14 2021 | q: 8/31 | q_time: 1.506000s | E: 16 | q_time/E: 0.094125s | shuffle time: 0.000248s
Mon Jan 25 12:12:16 2021 | q: 9/31 | q_time: 1.774027s | E: 19 | q_time/E: 0.093370s | shuffle time: 0.000249s
Mon Jan 25 12:12:18 2021 | q: 10/31 | q_time: 2.050288s | E: 22 | q_time/E: 0.093195s | shuffle time: 0.000252s
Mon Jan 25 12:12:21 2021 | q: 11/31 | q_time: 2.431177s | E: 26 | q_time/E: 0.093507s | shuffle time: 0.000252s
Mon Jan 25 12:12:23 2021 | q: 12/31 | q_time: 2.799121s | E: 30 | q_time/E: 0.093304s | shuffle time: 0.000254s
Mon Jan 25 12:12:26 2021 | q: 13/31 | q_time: 3.139175s | E: 34 | q_time/E: 0.092329s | shuffle time: 0.000256s
Mon Jan 25 12:12:30 2021 | q: 14/31 | q_time: 3.544559s | E: 37 | q_time/E: 0.095799s | shuffle time: 0.000254s
Mon Jan 25 12:12:34 2021 | q: 15/31 | q_time: 3.685235s | E: 40 | q_time/E: 0.092131s | shuffle time: 0.000254s
Mon Jan 25 12:12:38 2021 | q: 16/31 | q_time: 4.297738s | E: 44 | q_time/E: 0.097676s | shuffle time: 0.000259s
Mon Jan 25 12:12:42 2021 | q: 17/31 | q_time: 4.333592s | E: 46 | q_time/E: 0.094209s | shuffle time: 0.000252s
Mon Jan 25 12:12:47 2021 | q: 18/31 | q_time: 4.449015s | E: 49 | q_time/E: 0.090796s | shuffle time: 0.000256s
Mon Jan 25 12:12:52 2021 | q: 19/31 | q_time: 5.093895s | E: 50 | q_time/E: 0.101878s | shuffle time: 0.000256s
Mon Jan 25 12:12:59 2021 | q: 20/31 | q_time: 6.968978s | E: 52 | q_time/E: 0.134019s | shuffle time: 0.000255s
Mon Jan 25 12:13:04 2021 | q: 21/31 | q_time: 4.825235s | E: 53 | q_time/E: 0.091042s | shuffle time: 0.000256s
Mon Jan 25 12:13:19 2021 | q: 22/31 | q_time: 15.672358s | E: 55 | q_time/E: 0.284952s | shuffle time: 0.000258s
Mon Jan 25 12:13:29 2021 | q: 23/31 | q_time: 9.295955s | E: 57 | q_time/E: 0.163087s | shuffle time: 0.001570s
Mon Jan 25 12:13:35 2021 | q: 24/31 | q_time: 6.072930s | E: 60 | q_time/E: 0.101215s | shuffle time: 0.000256s
Mon Jan 25 12:13:41 2021 | q: 25/31 | q_time: 6.045550s | E: 61 | q_time/E: 0.099107s | shuffle time: 0.000254s
Mon Jan 25 12:13:46 2021 | q: 26/31 | q_time: 5.727129s | E: 62 | q_time/E: 0.092373s | shuffle time: 0.000255s
Mon Jan 25 12:13:53 2021 | q: 27/31 | q_time: 6.364579s | E: 64 | q_time/E: 0.099447s | shuffle time: 0.000253s
Mon Jan 25 12:14:05 2021 | q: 28/31 | q_time: 12.389278s | E: 67 | q_time/E: 0.184915s | shuffle time: 0.000252s
Mon Jan 25 12:14:11 2021 | q: 29/31 | q_time: 6.104508s | E: 69 | q_time/E: 0.088471s | shuffle time: 0.000250s
Mon Jan 25 12:14:18 2021 | q: 30/31 | q_time: 6.184626s | E: 70 | q_time/E: 0.088352s | shuffle time: 0.000250s
Mon Jan 25 12:14:24 2021 | q: 31/31 | q_time: 6.252920s | E: 71 | q_time/E: 0.088069s | shuffle time: 0.000249s
