run: 791 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 23:54:27 2021 | q: 0/31 | q_time: 0.084398s | E: 1 | q_time/E: 0.084398s | shuffle time: 0.000000s
Mon Jan 25 23:54:27 2021 | q: 1/31 | q_time: 0.080824s | E: 1 | q_time/E: 0.080824s | shuffle time: 0.000231s
Mon Jan 25 23:54:28 2021 | q: 2/31 | q_time: 0.170590s | E: 2 | q_time/E: 0.085295s | shuffle time: 0.000257s
Mon Jan 25 23:54:28 2021 | q: 3/31 | q_time: 0.347874s | E: 4 | q_time/E: 0.086968s | shuffle time: 0.000249s
Mon Jan 25 23:54:28 2021 | q: 4/31 | q_time: 0.535058s | E: 6 | q_time/E: 0.089176s | shuffle time: 0.000258s
Mon Jan 25 23:54:29 2021 | q: 5/31 | q_time: 0.729534s | E: 8 | q_time/E: 0.091192s | shuffle time: 0.000264s
Mon Jan 25 23:54:30 2021 | q: 6/31 | q_time: 0.916587s | E: 10 | q_time/E: 0.091659s | shuffle time: 0.000265s
Mon Jan 25 23:54:31 2021 | q: 7/31 | q_time: 1.200970s | E: 13 | q_time/E: 0.092382s | shuffle time: 0.000262s
Mon Jan 25 23:54:33 2021 | q: 8/31 | q_time: 1.505765s | E: 16 | q_time/E: 0.094110s | shuffle time: 0.000267s
Mon Jan 25 23:54:35 2021 | q: 9/31 | q_time: 1.763002s | E: 19 | q_time/E: 0.092790s | shuffle time: 0.000267s
Mon Jan 25 23:54:37 2021 | q: 10/31 | q_time: 2.072883s | E: 22 | q_time/E: 0.094222s | shuffle time: 0.000269s
Mon Jan 25 23:54:39 2021 | q: 11/31 | q_time: 2.474640s | E: 26 | q_time/E: 0.095178s | shuffle time: 0.000270s
Mon Jan 25 23:54:42 2021 | q: 12/31 | q_time: 2.871756s | E: 30 | q_time/E: 0.095725s | shuffle time: 0.000272s
Mon Jan 25 23:54:45 2021 | q: 13/31 | q_time: 3.183395s | E: 34 | q_time/E: 0.093629s | shuffle time: 0.000272s
Mon Jan 25 23:54:49 2021 | q: 14/31 | q_time: 3.533729s | E: 37 | q_time/E: 0.095506s | shuffle time: 0.000272s
Mon Jan 25 23:54:52 2021 | q: 15/31 | q_time: 3.688465s | E: 40 | q_time/E: 0.092212s | shuffle time: 0.000271s
Mon Jan 25 23:54:56 2021 | q: 16/31 | q_time: 4.080360s | E: 44 | q_time/E: 0.092735s | shuffle time: 0.000270s
Mon Jan 25 23:55:01 2021 | q: 17/31 | q_time: 4.290308s | E: 46 | q_time/E: 0.093268s | shuffle time: 0.000274s
Mon Jan 25 23:55:07 2021 | q: 18/31 | q_time: 6.013654s | E: 49 | q_time/E: 0.122728s | shuffle time: 0.000274s
Mon Jan 25 23:55:12 2021 | q: 19/31 | q_time: 5.255949s | E: 50 | q_time/E: 0.105119s | shuffle time: 0.000274s
Mon Jan 25 23:55:18 2021 | q: 20/31 | q_time: 5.907261s | E: 52 | q_time/E: 0.113601s | shuffle time: 0.000274s
Mon Jan 25 23:55:23 2021 | q: 21/31 | q_time: 4.814728s | E: 53 | q_time/E: 0.090844s | shuffle time: 0.000277s
Mon Jan 25 23:55:29 2021 | q: 22/31 | q_time: 6.277638s | E: 55 | q_time/E: 0.114139s | shuffle time: 0.000277s
Mon Jan 25 23:55:34 2021 | q: 23/31 | q_time: 5.268319s | E: 57 | q_time/E: 0.092427s | shuffle time: 0.000277s
Mon Jan 25 23:55:40 2021 | q: 24/31 | q_time: 5.751155s | E: 60 | q_time/E: 0.095853s | shuffle time: 0.000277s
Mon Jan 25 23:55:46 2021 | q: 25/31 | q_time: 5.833106s | E: 61 | q_time/E: 0.095625s | shuffle time: 0.000276s
Mon Jan 25 23:55:52 2021 | q: 26/31 | q_time: 5.720996s | E: 62 | q_time/E: 0.092274s | shuffle time: 0.000275s
Mon Jan 25 23:55:57 2021 | q: 27/31 | q_time: 5.866148s | E: 64 | q_time/E: 0.091659s | shuffle time: 0.000274s
Mon Jan 25 23:56:09 2021 | q: 28/31 | q_time: 11.672509s | E: 67 | q_time/E: 0.174217s | shuffle time: 0.000273s
Mon Jan 25 23:56:15 2021 | q: 29/31 | q_time: 6.331625s | E: 69 | q_time/E: 0.091763s | shuffle time: 0.000273s
Mon Jan 25 23:56:22 2021 | q: 30/31 | q_time: 6.630710s | E: 70 | q_time/E: 0.094724s | shuffle time: 0.000271s
Mon Jan 25 23:56:29 2021 | q: 31/31 | q_time: 6.516579s | E: 71 | q_time/E: 0.091783s | shuffle time: 0.000271s
