run: 285 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 05:47:26 2021 | q: 0/31 | q_time: 0.082731s | E: 1 | q_time/E: 0.082731s | shuffle time: 0.000000s
Mon Jan 25 05:47:26 2021 | q: 1/31 | q_time: 0.080225s | E: 1 | q_time/E: 0.080225s | shuffle time: 0.000224s
Mon Jan 25 05:47:26 2021 | q: 2/31 | q_time: 0.170024s | E: 2 | q_time/E: 0.085012s | shuffle time: 0.000241s
Mon Jan 25 05:47:26 2021 | q: 3/31 | q_time: 0.345283s | E: 4 | q_time/E: 0.086321s | shuffle time: 0.000233s
Mon Jan 25 05:47:27 2021 | q: 4/31 | q_time: 0.531193s | E: 6 | q_time/E: 0.088532s | shuffle time: 0.000242s
Mon Jan 25 05:47:28 2021 | q: 5/31 | q_time: 0.726833s | E: 8 | q_time/E: 0.090854s | shuffle time: 0.000247s
Mon Jan 25 05:47:29 2021 | q: 6/31 | q_time: 0.923044s | E: 10 | q_time/E: 0.092304s | shuffle time: 0.000248s
Mon Jan 25 05:47:30 2021 | q: 7/31 | q_time: 1.233603s | E: 13 | q_time/E: 0.094893s | shuffle time: 0.000245s
Mon Jan 25 05:47:31 2021 | q: 8/31 | q_time: 1.510550s | E: 16 | q_time/E: 0.094409s | shuffle time: 0.000249s
Mon Jan 25 05:47:33 2021 | q: 9/31 | q_time: 1.778263s | E: 19 | q_time/E: 0.093593s | shuffle time: 0.000251s
Mon Jan 25 05:47:35 2021 | q: 10/31 | q_time: 2.048871s | E: 22 | q_time/E: 0.093131s | shuffle time: 0.000253s
Mon Jan 25 05:47:38 2021 | q: 11/31 | q_time: 3.355617s | E: 26 | q_time/E: 0.129062s | shuffle time: 0.000255s
Mon Jan 25 05:47:46 2021 | q: 12/31 | q_time: 7.084250s | E: 30 | q_time/E: 0.236142s | shuffle time: 0.001834s
Mon Jan 25 05:47:49 2021 | q: 13/31 | q_time: 3.269215s | E: 34 | q_time/E: 0.096153s | shuffle time: 0.000307s
Mon Jan 25 05:47:52 2021 | q: 14/31 | q_time: 3.454852s | E: 37 | q_time/E: 0.093374s | shuffle time: 0.000255s
Mon Jan 25 05:47:56 2021 | q: 15/31 | q_time: 3.796184s | E: 40 | q_time/E: 0.094905s | shuffle time: 0.000258s
Mon Jan 25 05:48:00 2021 | q: 16/31 | q_time: 4.244728s | E: 44 | q_time/E: 0.096471s | shuffle time: 0.000252s
Mon Jan 25 05:48:05 2021 | q: 17/31 | q_time: 4.749409s | E: 46 | q_time/E: 0.103248s | shuffle time: 0.000254s
Mon Jan 25 05:48:12 2021 | q: 18/31 | q_time: 6.468319s | E: 49 | q_time/E: 0.132007s | shuffle time: 0.000255s
Mon Jan 25 05:48:17 2021 | q: 19/31 | q_time: 5.081456s | E: 50 | q_time/E: 0.101629s | shuffle time: 0.000256s
Mon Jan 25 05:48:23 2021 | q: 20/31 | q_time: 5.923454s | E: 52 | q_time/E: 0.113913s | shuffle time: 0.000258s
Mon Jan 25 05:48:28 2021 | q: 21/31 | q_time: 5.013850s | E: 53 | q_time/E: 0.094601s | shuffle time: 0.000258s
Mon Jan 25 05:48:33 2021 | q: 22/31 | q_time: 5.385971s | E: 55 | q_time/E: 0.097927s | shuffle time: 0.000258s
Mon Jan 25 05:48:39 2021 | q: 23/31 | q_time: 6.119690s | E: 57 | q_time/E: 0.107363s | shuffle time: 0.000258s
Mon Jan 25 05:48:45 2021 | q: 24/31 | q_time: 6.110885s | E: 60 | q_time/E: 0.101848s | shuffle time: 0.000257s
Mon Jan 25 05:48:51 2021 | q: 25/31 | q_time: 5.844569s | E: 61 | q_time/E: 0.095813s | shuffle time: 0.000258s
Mon Jan 25 05:48:57 2021 | q: 26/31 | q_time: 6.007697s | E: 62 | q_time/E: 0.096898s | shuffle time: 0.000340s
Mon Jan 25 05:49:03 2021 | q: 27/31 | q_time: 5.777708s | E: 64 | q_time/E: 0.090277s | shuffle time: 0.000253s
Mon Jan 25 05:49:16 2021 | q: 28/31 | q_time: 13.262358s | E: 67 | q_time/E: 0.197946s | shuffle time: 0.000254s
Mon Jan 25 05:49:22 2021 | q: 29/31 | q_time: 6.359080s | E: 69 | q_time/E: 0.092161s | shuffle time: 0.000288s
Mon Jan 25 05:49:29 2021 | q: 30/31 | q_time: 6.525089s | E: 70 | q_time/E: 0.093216s | shuffle time: 0.000250s
Mon Jan 25 05:49:35 2021 | q: 31/31 | q_time: 6.357672s | E: 71 | q_time/E: 0.089545s | shuffle time: 0.000249s
