q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083463 1 0.083463 639938 639937 0
1 31 0.080223 1 0.080223 639938 639937 0
2 31 0.169681 2 0.084840 1280231 956152 324078
3 31 0.346514 4 0.086628 2578966 1605152 973813
4 31 0.542569 6 0.090428 3946542 2399672 1546869
5 31 0.724878 8 0.090610 5156493 3002861 2153631
6 31 0.922091 10 0.092209 6495754 3760378 2735375
7 31 1.208298 13 0.092946 8495240 4618073 3877166
8 31 1.502352 16 0.093897 10508086 5485468 5022617
9 31 1.809758 19 0.095250 12595755 6431660 6164094
10 31 2.109490 22 0.095886 14634013 7320530 7313482
11 31 2.515406 26 0.096746 17557800 8378203 9179596
12 31 2.849731 30 0.094991 19961623 9153061 10808561
13 31 3.165819 34 0.093112 22269858 9940490 12329367
14 31 3.441031 37 0.093001 24350917 10794395 13556521
15 31 4.017505 40 0.100438 28786939 12657851 16129087
16 31 4.250130 44 0.096594 30731904 13137131 17594772
17 31 4.464302 46 0.097050 32099670 13871931 18227738
18 31 6.386396 49 0.130335 47339540 20244401 27095138
19 31 4.710767 50 0.094215 34084648 14802194 19282453
20 31 6.120096 52 0.117694 45310871 19617602 25693268
21 31 5.262112 53 0.099285 38619855 16968896 21650958
22 31 7.170592 55 0.130374 53787034 23558563 30228470
23 31 5.135175 57 0.090091 37804550 16327603 21476946
24 31 6.141193 60 0.102353 45994725 19495537 26499187
25 31 5.816227 61 0.095348 41831663 17928412 23903250
26 31 5.768336 62 0.093038 41845289 17938354 23906934
27 31 5.869213 64 0.091706 42828167 18148103 24680063
28 31 14.141222 67 0.211063 107712083 45003179 62708903
29 31 6.184677 69 0.089633 45822144 18801064 27021079
30 31 6.180670 70 0.088295 45965166 18570030 27395135
31 31 6.500573 71 0.091557 49105639 19840424 29265214
125.591
