q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.085407 1 0.085407 639938 639937 0
1 31 0.082210 1 0.082210 639938 639937 0
2 31 0.173276 2 0.086638 1279938 956665 323272
3 31 0.355356 4 0.088839 2588584 1612194 976389
4 31 0.544503 6 0.090750 3861918 2332269 1529648
5 31 0.761429 8 0.095179 5286398 3089860 2196537
6 31 0.932444 10 0.093244 6415687 3693322 2722364
7 31 1.235364 13 0.095028 8489197 4606547 3882649
8 31 1.547646 16 0.096728 10579386 5517300 5062085
9 31 4.407080 19 0.231952 12260459 6191607 6068851
10 31 2.922449 22 0.132839 14544012 7273091 7270920
11 31 2.506189 26 0.096392 16815623 7982617 8833005
12 31 2.945890 30 0.098196 20219937 9335812 10884124
13 31 3.229328 34 0.094980 22253672 9909330 12344341
14 31 3.500225 37 0.094601 24183337 10709354 13473982
15 31 3.849699 40 0.096242 26889723 11810637 15079085
16 31 4.093612 44 0.093037 28824954 12282404 16542549
17 31 4.380622 46 0.095231 30706000 13317947 17388052
18 31 6.692639 49 0.136584 48789277 20921238 27868038
19 31 4.826525 50 0.096531 34358571 14894700 19463870
20 31 5.651411 52 0.108681 40815526 17687462 23128063
21 31 5.010038 53 0.094529 35944832 15743384 20201447
22 31 5.730943 55 0.104199 41626987 18177612 23449374
23 31 5.163327 57 0.090585 37332066 16060014 21272051
24 31 5.664723 60 0.094412 41406457 17593946 23812510
25 31 5.759673 61 0.094421 40584031 17328829 23255201
26 31 5.874700 62 0.094753 41855504 17864590 23990913
27 31 6.345386 64 0.099147 45570790 19332196 26238593
28 31 17.675133 67 0.263808 106078077 44265389 61812687
29 31 6.492302 69 0.094091 47046003 19326078 27719924
30 31 6.848107 70 0.097830 49967907 20456414 29511492
31 31 6.630762 71 0.093391 49001240 19826281 29174958
131.919
