run: 375 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 09:01:09 2021 | q: 0/31 | q_time: 0.085750s | E: 1 | q_time/E: 0.085750s | shuffle time: 0.000000s
Mon Jan 25 09:01:09 2021 | q: 1/31 | q_time: 0.079853s | E: 1 | q_time/E: 0.079853s | shuffle time: 0.000215s
Mon Jan 25 09:01:09 2021 | q: 2/31 | q_time: 0.169191s | E: 2 | q_time/E: 0.084595s | shuffle time: 0.000239s
Mon Jan 25 09:01:10 2021 | q: 3/31 | q_time: 0.344267s | E: 4 | q_time/E: 0.086067s | shuffle time: 0.000233s
Mon Jan 25 09:01:10 2021 | q: 4/31 | q_time: 0.535699s | E: 6 | q_time/E: 0.089283s | shuffle time: 0.000241s
Mon Jan 25 09:01:11 2021 | q: 5/31 | q_time: 0.724471s | E: 8 | q_time/E: 0.090559s | shuffle time: 0.000246s
Mon Jan 25 09:01:12 2021 | q: 6/31 | q_time: 0.922189s | E: 10 | q_time/E: 0.092219s | shuffle time: 0.000246s
Mon Jan 25 09:01:13 2021 | q: 7/31 | q_time: 1.193294s | E: 13 | q_time/E: 0.091792s | shuffle time: 0.000244s
Mon Jan 25 09:01:14 2021 | q: 8/31 | q_time: 1.476725s | E: 16 | q_time/E: 0.092295s | shuffle time: 0.000248s
Mon Jan 25 09:01:16 2021 | q: 9/31 | q_time: 1.772161s | E: 19 | q_time/E: 0.093272s | shuffle time: 0.000251s
Mon Jan 25 09:01:18 2021 | q: 10/31 | q_time: 2.091836s | E: 22 | q_time/E: 0.095083s | shuffle time: 0.000252s
Mon Jan 25 09:01:21 2021 | q: 11/31 | q_time: 2.525471s | E: 26 | q_time/E: 0.097133s | shuffle time: 0.000253s
Mon Jan 25 09:01:24 2021 | q: 12/31 | q_time: 2.828680s | E: 30 | q_time/E: 0.094289s | shuffle time: 0.000252s
Mon Jan 25 09:01:27 2021 | q: 13/31 | q_time: 3.178329s | E: 34 | q_time/E: 0.093480s | shuffle time: 0.000255s
Mon Jan 25 09:01:30 2021 | q: 14/31 | q_time: 3.463862s | E: 37 | q_time/E: 0.093618s | shuffle time: 0.000255s
Mon Jan 25 09:01:34 2021 | q: 15/31 | q_time: 3.838811s | E: 40 | q_time/E: 0.095970s | shuffle time: 0.000253s
Mon Jan 25 09:01:39 2021 | q: 16/31 | q_time: 4.899353s | E: 44 | q_time/E: 0.111349s | shuffle time: 0.000252s
Mon Jan 25 09:01:44 2021 | q: 17/31 | q_time: 4.530909s | E: 46 | q_time/E: 0.098498s | shuffle time: 0.000306s
Mon Jan 25 09:01:49 2021 | q: 18/31 | q_time: 5.444745s | E: 49 | q_time/E: 0.111117s | shuffle time: 0.000257s
Mon Jan 25 09:01:54 2021 | q: 19/31 | q_time: 4.659480s | E: 50 | q_time/E: 0.093190s | shuffle time: 0.000256s
Mon Jan 25 09:01:59 2021 | q: 20/31 | q_time: 5.102208s | E: 52 | q_time/E: 0.098119s | shuffle time: 0.000258s
Mon Jan 25 09:02:04 2021 | q: 21/31 | q_time: 4.926819s | E: 53 | q_time/E: 0.092959s | shuffle time: 0.000259s
Mon Jan 25 09:02:09 2021 | q: 22/31 | q_time: 5.832752s | E: 55 | q_time/E: 0.106050s | shuffle time: 0.000261s
Mon Jan 25 09:02:15 2021 | q: 23/31 | q_time: 5.228109s | E: 57 | q_time/E: 0.091721s | shuffle time: 0.000260s
Mon Jan 25 09:02:21 2021 | q: 24/31 | q_time: 6.164829s | E: 60 | q_time/E: 0.102747s | shuffle time: 0.000258s
Mon Jan 25 09:02:27 2021 | q: 25/31 | q_time: 5.971165s | E: 61 | q_time/E: 0.097888s | shuffle time: 0.000257s
Mon Jan 25 09:02:33 2021 | q: 26/31 | q_time: 6.533388s | E: 62 | q_time/E: 0.105377s | shuffle time: 0.000255s
Mon Jan 25 09:02:39 2021 | q: 27/31 | q_time: 6.041608s | E: 64 | q_time/E: 0.094400s | shuffle time: 0.000256s
Mon Jan 25 09:02:54 2021 | q: 28/31 | q_time: 14.401242s | E: 67 | q_time/E: 0.214944s | shuffle time: 0.000254s
Mon Jan 25 09:03:00 2021 | q: 29/31 | q_time: 6.227555s | E: 69 | q_time/E: 0.090254s | shuffle time: 0.000251s
Mon Jan 25 09:03:13 2021 | q: 30/31 | q_time: 13.076796s | E: 70 | q_time/E: 0.186811s | shuffle time: 0.000250s
Mon Jan 25 09:03:20 2021 | q: 31/31 | q_time: 6.557881s | E: 71 | q_time/E: 0.092365s | shuffle time: 0.000298s
