q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.085025 1 0.085025 639938 639937 0
1 31 0.079738 1 0.079738 639938 639937 0
2 31 0.169175 2 0.084587 1281331 957118 324212
3 31 0.342846 4 0.085711 2565093 1592071 973021
4 31 0.526493 6 0.087749 3846742 2317935 1528806
5 31 0.721749 8 0.090219 5150104 2980621 2169482
6 31 0.909294 10 0.090929 6429172 3713834 2715337
7 31 1.217907 13 0.093685 8613892 4676450 3937441
8 31 1.543639 16 0.096477 10847247 5647566 5199680
9 31 1.796879 19 0.094573 12562390 6370667 6191722
10 31 2.066504 22 0.093932 14363134 7173120 7190013
11 31 2.390901 26 0.091958 16694860 7909736 8785123
12 31 2.821813 30 0.094060 19829804 9121796 10708007
13 31 3.212648 34 0.094490 22683387 10145991 12537395
14 31 3.396427 37 0.091795 24093048 10679929 13413118
15 31 3.666472 40 0.091662 26198632 11468992 14729639
16 31 4.036457 44 0.091738 29139313 12380419 16758893
17 31 4.223470 46 0.091815 30327167 13067613 17259553
18 31 6.581868 49 0.134324 49118382 21186461 27931920
19 31 4.525804 50 0.090516 32912192 14303948 18608243
20 31 5.665814 52 0.108958 42073975 18341984 23731990
21 31 5.693753 53 0.107429 42321248 18496541 23824706
22 31 6.150332 55 0.111824 46070439 20033367 26037071
23 31 5.272750 57 0.092504 39179289 16941303 22237985
24 31 6.194247 60 0.103237 46775609 19909718 26865890
25 31 5.822171 61 0.095445 42227987 18001632 24226354
26 31 5.802647 62 0.093591 42415519 18118262 24297256
27 31 5.750207 64 0.089847 42234481 17882241 24352239
28 31 12.007166 67 0.179211 91775995 38212079 53563915
29 31 6.246916 69 0.090535 46390817 18963709 27427107
30 31 6.336876 70 0.090527 47288520 19293159 27995360
31 31 6.478262 71 0.091243 49039931 19733066 29306864
121.737
