run: 599 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 17:05:37 2021 | q: 0/31 | q_time: 0.082968s | E: 1 | q_time/E: 0.082968s | shuffle time: 0.000000s
Mon Jan 25 17:05:38 2021 | q: 1/31 | q_time: 0.080205s | E: 1 | q_time/E: 0.080205s | shuffle time: 0.000215s
Mon Jan 25 17:05:38 2021 | q: 2/31 | q_time: 0.169571s | E: 2 | q_time/E: 0.084785s | shuffle time: 0.000241s
Mon Jan 25 17:05:38 2021 | q: 3/31 | q_time: 0.344752s | E: 4 | q_time/E: 0.086188s | shuffle time: 0.000233s
Mon Jan 25 17:05:39 2021 | q: 4/31 | q_time: 0.530049s | E: 6 | q_time/E: 0.088342s | shuffle time: 0.000244s
Mon Jan 25 17:05:39 2021 | q: 5/31 | q_time: 0.726118s | E: 8 | q_time/E: 0.090765s | shuffle time: 0.000247s
Mon Jan 25 17:05:40 2021 | q: 6/31 | q_time: 0.911413s | E: 10 | q_time/E: 0.091141s | shuffle time: 0.000246s
Mon Jan 25 17:05:41 2021 | q: 7/31 | q_time: 1.197425s | E: 13 | q_time/E: 0.092110s | shuffle time: 0.000245s
Mon Jan 25 17:05:43 2021 | q: 8/31 | q_time: 1.474278s | E: 16 | q_time/E: 0.092142s | shuffle time: 0.000258s
Mon Jan 25 17:05:45 2021 | q: 9/31 | q_time: 1.796645s | E: 19 | q_time/E: 0.094560s | shuffle time: 0.000252s
Mon Jan 25 17:05:47 2021 | q: 10/31 | q_time: 2.083646s | E: 22 | q_time/E: 0.094711s | shuffle time: 0.000252s
Mon Jan 25 17:05:49 2021 | q: 11/31 | q_time: 2.464668s | E: 26 | q_time/E: 0.094795s | shuffle time: 0.000255s
Mon Jan 25 17:05:52 2021 | q: 12/31 | q_time: 2.799293s | E: 30 | q_time/E: 0.093310s | shuffle time: 0.000254s
Mon Jan 25 17:05:55 2021 | q: 13/31 | q_time: 3.252017s | E: 34 | q_time/E: 0.095648s | shuffle time: 0.000256s
Mon Jan 25 17:05:59 2021 | q: 14/31 | q_time: 3.621378s | E: 37 | q_time/E: 0.097875s | shuffle time: 0.000255s
Mon Jan 25 17:06:03 2021 | q: 15/31 | q_time: 3.801508s | E: 40 | q_time/E: 0.095038s | shuffle time: 0.000255s
Mon Jan 25 17:06:07 2021 | q: 16/31 | q_time: 4.318116s | E: 44 | q_time/E: 0.098139s | shuffle time: 0.000252s
Mon Jan 25 17:06:11 2021 | q: 17/31 | q_time: 4.354305s | E: 46 | q_time/E: 0.094659s | shuffle time: 0.000253s
Mon Jan 25 17:06:18 2021 | q: 18/31 | q_time: 7.074351s | E: 49 | q_time/E: 0.144375s | shuffle time: 0.000254s
Mon Jan 25 17:06:23 2021 | q: 19/31 | q_time: 4.903823s | E: 50 | q_time/E: 0.098076s | shuffle time: 0.000255s
Mon Jan 25 17:06:35 2021 | q: 20/31 | q_time: 11.335680s | E: 52 | q_time/E: 0.217994s | shuffle time: 0.000257s
Mon Jan 25 17:06:42 2021 | q: 21/31 | q_time: 7.720407s | E: 53 | q_time/E: 0.145668s | shuffle time: 0.001023s
Mon Jan 25 17:06:49 2021 | q: 22/31 | q_time: 6.212296s | E: 55 | q_time/E: 0.112951s | shuffle time: 0.000255s
Mon Jan 25 17:06:54 2021 | q: 23/31 | q_time: 5.294053s | E: 57 | q_time/E: 0.092878s | shuffle time: 0.000257s
Mon Jan 25 17:07:00 2021 | q: 24/31 | q_time: 5.971468s | E: 60 | q_time/E: 0.099524s | shuffle time: 0.000257s
Mon Jan 25 17:07:08 2021 | q: 25/31 | q_time: 7.927862s | E: 61 | q_time/E: 0.129965s | shuffle time: 0.000255s
Mon Jan 25 17:07:14 2021 | q: 26/31 | q_time: 5.821571s | E: 62 | q_time/E: 0.093896s | shuffle time: 0.000313s
Mon Jan 25 17:07:20 2021 | q: 27/31 | q_time: 5.974222s | E: 64 | q_time/E: 0.093347s | shuffle time: 0.000253s
Mon Jan 25 17:07:31 2021 | q: 28/31 | q_time: 10.967052s | E: 67 | q_time/E: 0.163687s | shuffle time: 0.000252s
Mon Jan 25 17:07:37 2021 | q: 29/31 | q_time: 6.344886s | E: 69 | q_time/E: 0.091955s | shuffle time: 0.000252s
Mon Jan 25 17:07:43 2021 | q: 30/31 | q_time: 6.452545s | E: 70 | q_time/E: 0.092179s | shuffle time: 0.000249s
Mon Jan 25 17:07:50 2021 | q: 31/31 | q_time: 6.430868s | E: 71 | q_time/E: 0.090576s | shuffle time: 0.000248s
